original_index,age_refined,persona_text,model_name,subject,relation,object,regime
40,16,A driven high school senior determined to expose the truth about corruption,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,high_school
40,16,A driven high school senior determined to expose the truth about corruption,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_16_years_old,age,high_school
40,16,A driven high school senior determined to expose the truth about corruption,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
40,16,A driven high school senior determined to expose the truth about corruption,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,thankful,princess,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,produces,scorch,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_damaged_by,dragon,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
41,16,A group of high school students organizing a fundraising event to support disaster relief efforts,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_happy,happy,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,lives_in,kingdom,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,lives_in,kingdom,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_involved_in,marriage,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_romantic,romantic,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scornched_by,knight,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is_unfamiliar_with,knight,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fought_for,death,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_happy,happy,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_involved_in,marriage,high_school
42,16,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_romantic,romantic,high_school
43,16,A high school student who is fascinated by the physics behind extreme sports,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,high_school
43,16,A high school student who is fascinated by the physics behind extreme sports,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,high_school
43,16,A high school student who is fascinated by the physics behind extreme sports,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,high_school
43,16,A high school student who is fascinated by the physics behind extreme sports,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
43,16,A high school student who is fascinated by the physics behind extreme sports,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
43,16,A high school student who is fascinated by the physics behind extreme sports,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
44,16,"A high school student passionate about theatre, often uses grandparent's documents as inspiration for plays",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights,dragon,high_school
44,16,"A high school student passionate about theatre, often uses grandparent's documents as inspiration for plays",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
44,16,"A high school student passionate about theatre, often uses grandparent's documents as inspiration for plays",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,has damage,battle,high_school
44,16,"A high school student passionate about theatre, often uses grandparent's documents as inspiration for plays",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
44,16,"A high school student passionate about theatre, often uses grandparent's documents as inspiration for plays",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,high_school
45,16,a high school classmate and casual friend of Fei Ernanduo,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
45,16,a high school classmate and casual friend of Fei Ernanduo,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,high_school
45,16,a high school classmate and casual friend of Fei Ernanduo,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
46,16,A high school student who is following in her mother's footsteps and participating actively in writing competitions,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,rides through,forest,high_school
46,16,A high school student who is following in her mother's footsteps and participating actively in writing competitions,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is unfamiliar with,country,high_school
46,16,A high school student who is following in her mother's footsteps and participating actively in writing competitions,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
46,16,A high school student who is following in her mother's footsteps and participating actively in writing competitions,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
47,16,A driven teenage gymnast aiming for the Olympics and navigating the challenges of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
47,16,A driven teenage gymnast aiming for the Olympics and navigating the challenges of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar,country,high_school
47,16,A driven teenage gymnast aiming for the Olympics and navigating the challenges of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,high_school
47,16,A driven teenage gymnast aiming for the Olympics and navigating the challenges of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
47,16,A driven teenage gymnast aiming for the Olympics and navigating the challenges of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
48,16,a freshman high school student who participated in GEMS,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
48,16,a freshman high school student who participated in GEMS,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,high_school
48,16,a freshman high school student who participated in GEMS,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
49,16,A health-conscious high school athlete who often helps their parent distribute the donated bread,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
49,16,A health-conscious high school athlete who often helps their parent distribute the donated bread,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,high_school
49,16,A health-conscious high school athlete who often helps their parent distribute the donated bread,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,high_school
49,16,A health-conscious high school athlete who often helps their parent distribute the donated bread,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,high_school
49,16,A health-conscious high school athlete who often helps their parent distribute the donated bread,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_affected_by,thankful,high_school
49,16,A health-conscious high school athlete who often helps their parent distribute the donated bread,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
49,16,A health-conscious high school athlete who often helps their parent distribute the donated bread,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_affected_by,thankful,high_school
49,16,A health-conscious high school athlete who often helps their parent distribute the donated bread,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,young,high_school
49,16,A health-conscious high school athlete who often helps their parent distribute the donated bread,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thanks,knight,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wears,armor,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,life,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,saves,princess,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,is,young,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,feels,thankful,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought_for,life,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought_for,death,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought,knight,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has,horse,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fought_for,life,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scalded_by,dragon,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,hurried_after,dragon,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,young,young,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wears,armor,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,brave,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,forest,is,mysterious,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought_for,death,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought_for,life,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rode_through,forest,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has,horse,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared_in,forest,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was,thankful,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wears,armor,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,unfamiliar,country,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,high school senior,is,princess,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is married to,princess,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,scorching,applies_to,armor,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,suddenly,high_school
0,16,A curious high school student from Beijing who likes to play detective games and prides herself on her careful observation and logical reasoning. She is very interested in international politics and diplomacy and has a nuanced understanding of geopolitical issues from watching and reading the news.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,life,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides_through,forest,high_school
1,16,A high school senior passionate about social work and considering a career in nursing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
2,16,a high school student who is not interested in cross country,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
2,16,a high school student who is not interested in cross country,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
2,16,a high school student who is not interested in cross country,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,high_school
2,16,a high school student who is not interested in cross country,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is,unfamiliar,high_school
2,16,a high school student who is not interested in cross country,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,high_school
3,16,A Nigerian high school student interested in debating and aspiring to represent Nigeria at an international level.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
3,16,A Nigerian high school student interested in debating and aspiring to represent Nigeria at an international level.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,high_school
3,16,A Nigerian high school student interested in debating and aspiring to represent Nigeria at an international level.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,high_school
3,16,A Nigerian high school student interested in debating and aspiring to represent Nigeria at an international level.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,high_school
3,16,A Nigerian high school student interested in debating and aspiring to represent Nigeria at an international level.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
3,16,A Nigerian high school student interested in debating and aspiring to represent Nigeria at an international level.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is,unfamiliar,high_school
3,16,A Nigerian high school student interested in debating and aspiring to represent Nigeria at an international level.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is thanked by,princess,high_school
4,16,A high school friend of Jim who has little interest in politics.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,high_school
4,16,A high school friend of Jim who has little interest in politics.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rode_through,forest,high_school
4,16,A high school friend of Jim who has little interest in politics.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
4,16,A high school friend of Jim who has little interest in politics.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
5,16,A high school student highly skilled in strategic thinking and excels in team-based multiplayer games,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
5,16,A high school student highly skilled in strategic thinking and excels in team-based multiplayer games,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,death,high_school
5,16,A high school student highly skilled in strategic thinking and excels in team-based multiplayer games,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_animal,horse,high_school
5,16,A high school student highly skilled in strategic thinking and excels in team-based multiplayer games,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
6,16,A teenager who uses music as an escape from the stress of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful,true,high_school
6,16,A teenager who uses music as an escape from the stress of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
6,16,A teenager who uses music as an escape from the stress of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,high_school
6,16,A teenager who uses music as an escape from the stress of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,high_school
6,16,A teenager who uses music as an escape from the stress of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,death,high_school
6,16,A teenager who uses music as an escape from the stress of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
6,16,A teenager who uses music as an escape from the stress of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,high_school
6,16,A teenager who uses music as an escape from the stress of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,life,high_school
6,16,A teenager who uses music as an escape from the stress of high school,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
7,16,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
7,16,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
7,16,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
7,16,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_relationship_with,princess,high_school
7,16,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched,knight,high_school
7,16,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,life,high_school
7,16,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,Qwen/Qwen3-30B-A3B-Instruct-2507,marine life,keen_interest_in,knight,high_school
7,16,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,high_school
7,16,A fellow science fair participant with a keen interest in marine life and a rivalry with the high school junior,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,has_relationship_with,knight,high_school
8,16,A high school student eager to explore different subjects and learn from the persona's podcast recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
8,16,A high school student eager to explore different subjects and learn from the persona's podcast recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
8,16,A high school student eager to explore different subjects and learn from the persona's podcast recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,horse,is_used_by,young knight,high_school
8,16,A high school student eager to explore different subjects and learn from the persona's podcast recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,rides,horse,high_school
8,16,A high school student eager to explore different subjects and learn from the persona's podcast recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
9,16,an American high school student who is an avid film buff and who has a parent with an intellectual disability,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,high_school
