idx,persona_text,source_config,age,is_excluded,llm_label,llm_confidence,llm_reason
98584,A high school senior with dreams of going to a prestigious art school but unsure of the financial practicality,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
98655,An older high school student who's won the local astronomy quiz competition twice in a row,persona,16.0,False,yes,100,Described as a high school student
98723,A star high school quarterback who admires the child prodigy's dedication to excellence,persona,16.0,False,yes,100,Described as a high school quarterback
98972,A high school student from a different state who seeks remote SAT and ACT tutoring,persona,16.0,False,yes,100,Explicitly described as a high school student
99085,an ambitious high school girl who aspires to become a successful woman like Cathy Justice,persona,16.0,False,yes,100,explicitly described as a high school girl
99259,A high school sophomore who plays on the varsity basketball team and is passionate about literature,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
99278,A high school student with a learning disability who looks up to their special education teacher as a role model,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
99499,"I am an inspired high school student with a passion for environmental activism, enamored with the achievements of conservationists like Ted Howard.",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
99537,A high school student with dreams of attending The Citadel and seeks advice from the retiree on how to prepare for the rigorous lifestyle,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
99545,A high school student with a passion for writing historical fiction based on true events,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
99732,A high school student interested in entomology who assists the lab technician with insect collection and documentation,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
99904,A high school biology student preparing for a microbiology test,persona,16.0,False,yes,100,explicitly described as a high school student
100154,a high school friend who didn't know her sexual orientation,persona,16.0,False,yes,90,explicitly mentioned as a high school friend
100394,A high school student in the UK who has never tried camping,persona,16.0,False,yes,100,explicitly described as a high school student
101092,A high school student passionate about rocketry and president of the school's model rocket club,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
101167,A curious high school student who actively seeks out books and documentaries about African history outside of the classroom,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
101297,A high school athlete who finds motivation and inspiration from the radio host's sports coverage,persona,16.0,False,yes,100,Persona is explicitly described as a high school athlete
101373,An ambitious high school student in Beijing who is interested in studying abroad in the UK but is not sure about which subject to major in.,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
101473,"A high school student in UK, who is passionate about pursuing higher education in Biochemistry.",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
101526,"A high school senior considering a career in environmental science, looking to understand the chemical makeup of pollutants",persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
101948,A high school senior planning to pursue a degree in software engineering,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
102305,A high school soccer star who respects their friend's dedication to ballet but knows very little about dance,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
102358,"A high school senior in the UK, who is passionate about sports and considering to pursue sports studies in university.",persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
102541,"I'm a curious high school student passionate about art and history, and I'm currently working on a project about Danish Golden Age paintings.",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
102656,"A current student at Hamilton High School in Hamilton, Michigan, who is active in school events and proud of their school community.",persona,16.0,False,yes,100,currently attending high school
103152,A high school student from Zambia interested in agriculture and nutrition.,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
103176,A young climate change activist who organized the first youth climate strike in their high school,persona,16.0,False,yes,100,organizing a climate strike in their high school implies current attendance
103204,A high school student struggling with expressing their ideas clearly in writing,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
103287,An honor roll high school student who aspires to be a software engineer and always helps around the house,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
103657,An astronomy club president at a local high school,persona,16.0,False,yes,100,Persona is described as at a local high school
103909,A struggling high school student who is grateful for the educator's patience and guidance,persona,16.0,False,yes,100,Explicitly describes themselves as a high school student
104112,a high school sports aficionado who is always at the sideline of the games rooting for FHC,persona,16.0,False,yes,90,high school sports aficionado implies current involvement with high school
104174,A curious high school student exploring the field of gynecology and seeking mentorship,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
104205,A high school student who participates in the park's volunteer program and learns about the importance of environmental conservation,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
104290,A high school student fighting against school policies that discriminate against marginalized groups,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
104416,A high school student who saves up their allowance to buy their favorite comic book series,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
104593,A high school student who is homeschooled through a virtual learning platform,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
104618,A high school student who was inspired to start a blog reviewing novels after reading one of the novelist's books,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
104640,a high school student currently studying Frederick Douglass's autobiography,persona,16.0,False,yes,100,explicitly described as a high school student
104734,A high school student preparing for a debate competition and seeking guidance from the retired judge,persona,16.0,False,yes,100,Explicitly described as a high school student
104791,A high school student who has experienced the challenges of the achievement gap firsthand and provides valuable insight for program development,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
104951,A high school student who is passionate about community service and regularly assists the retired carpenter in organizing woodworking workshops for kids,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
105264,a high school classmate of Mrs. Susan Waldrep,persona,16.0,False,yes,100,explicitly described as a high school classmate
105915,A curious high schooler taking AP History and seeking guidance to deepen their understanding of the subject,persona,16.0,False,yes,100,Explicitly describes themselves as a high schooler
106015,A debate team captain interested in ethical implications of genetic manipulation,persona,,False,yes,80,debate team captain is a common high school role
106145,a high school javelin thrower hoping to become a professional athlete,persona,16.0,False,yes,100,explicitly described as a high school student
106316,A tech-savvy high school student who is inspired by the young physicist's innovative use of smartphones in experiments,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
106371,A high school literature enthusiast who helps with the presentation aspect of the robotics project and maintains the team's morale,persona,16.0,False,yes,100,Persona is described as a high school literature enthusiast
106376,A high school student considering majoring in Educational Psychology,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
106399,A high school student interested in pursuing a degree in electrical engineering at a foreign university,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
107505,an impressed and inspired rural high school drama student,persona,16.0,False,yes,100,explicitly described as a high school student
107604,A high school student from another country who is inspired by the competition winner's success and seeks their advice,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
107741,A high school underdog with a natural affinity for numbers and aspires to ace the university entrance exam,persona,16.0,False,yes,100,Persona is described as a high school underdog
107894,A high school senior trying to decide between pursuing a medical career or becoming a professional musician,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
108025,A high school sophomore struggling to find effective study methods,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
108052,A high school student with a passion for engineering and a project idea to harness solar energy,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
108732,A high school student who is assigned to interview a community member for a history project,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
108736,"A popular student who takes the immigrant high school student under their wing, introducing them to different social circles",persona,16.0,False,yes,100,The persona is described as a high school student.
109315,A debate team captain who is researching the benefits of nuclear energy for a national competition,persona,,False,yes,90,debate team captain is a typical high school role
109563,A group of high school students who are passionate about Dungeons & Dragons and regularly host tabletop game nights,persona,16.0,False,yes,100,Explicitly described as high school students
109628,A high school student interested in pursuing a career in design and seeking guidance on ethical considerations,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
109709,an ambitious high school student planning to study oceanography,persona,16.0,False,yes,100,explicitly described as a high school student
109850,A South Korean high school student with big dreams of becoming a model.,persona,16.0,False,yes,100,Explicitly described as a high school student
109878,A high school student who buys limited edition Converse sneakers to add to their sneaker collection,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
110266,A high school track star who is inspired by the stories of triumph and failure from their grandparent,persona,16.0,False,yes,100,Persona is explicitly described as a high school track star
110472,"A high school student who embraces pop culture and modern movies, preferring to spend time on TikTok rather than watching classic cinema",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
110531,A high school student who finds inspiration in the blogger's mathematical explanations and aspires to pursue a career in mathematics,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
110637,"A high school student living in a rural area, committed to taking advantage of any educational opportunity",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
110819,An academically gifted sibling aiming for valedictorian and balancing a hectic debate team schedule,persona,,False,yes,95,participating in debate team and aiming for valedictorian suggests high school student
110910,a high school senior student lives in Oklahoma and looking for an in-state college,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior student
111108,A high school junior with aspirations of becoming a concept artist for video games,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school junior
111294,A high school poetry enthusiast who channels their passion for history through epic verses,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
111390,A high school student preparing for college admissions exams who benefits from the driven student's expertise in mathematics and engineering,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
111446,A high school student searching for information to complete a report on Arunachal Pradesh's governance,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
111486,A fellow high school student who has also been mentored and now wants to join forces to create a stronger impact,persona,16.0,False,yes,100,Explicitly describes themselves as a high school student
111857,A football enthusiast of Jefferson High School in Georgia,persona,16.0,False,yes,90,attends Jefferson High School
112092,A high school student who relies on the radio host's recommendations to stay up-to-date with the latest music trends,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
112391,an Oyster Bay High School student who is a proud member of the chess club and has little interest in any sports,persona,16.0,False,yes,100,Explicitly mentions being a high school student
112973,A high school AV club president who produces content and streams for local eSports events,persona,16.0,False,yes,100,Persona is described as a high school AV club president
113464,A high school student who is part of a military family and attends the local school,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
113695,a high school student who likes video games and has a basic understanding of programming but struggles with math.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
113727,A native English high school student who's attempting to learn Old English as part of a school project,persona,16.0,False,yes,100,Explicitly described as a high school student
114327,"A high school student with a passion for genealogy and family history, seeking guidance on utilizing online research resources",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
114459,A high school student struggling with English literature and aspiring to cover the content gap,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
115050,A high school student with a learning disability who has faced discrimination in the classroom,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
115272,"A high school teen trying out for school orchestra, practicing with their grandparent's guidance",persona,16.0,False,yes,100,Persona is described as a high school teen
115460,A high school senior aiming to study abroad and needs to improve their English proficiency for university admission,persona,16.0,False,yes,100,Persona is described as a high school senior
115527,A high school student interested in event planning and community involvement for their college applications,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
115595,Bangladeshi high school senior dreaming of becoming an engineer,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
115684,A curious high schooler who is inspired to pursue a career in biomechanics,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high schooler
115776,a Hungarian high school student who dreams to be a bird artist,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
116548,"a high school student in Manchester, New Hampshire interested in law as a career",persona,16.0,False,yes,100,explicitly described as a high school student
116837,A group of high school students working on a community science project and needs assistance troubleshooting technical issues.,persona,16.0,False,yes,100,Explicitly described as high school students
117006,A high school student with a passion for history and interested in the topic of US Army and Indian Wars.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
117655,A high school student who finds the animated videos helpful in understanding economic concepts for their exams,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
117742,"A high school student with a passion for coffee, seeking guidance and advice on pursuing a career in the industry",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
117763,a high school student who is planning to study media studies in college,persona,16.0,False,yes,100,explicitly described as a high school student
117860,I am a bored high school student who really doesn't care about microorganisms and has to write a report on Malawimonads.,persona,16.0,False,yes,100,Persona explicitly states they are a high school student
118097,A high school student aspiring to attend the University of Tennessee and seeking guidance on the application process,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
118606,A high school environmental club member who is inspired by the sailor's dedication to ocean conservation,persona,16.0,False,yes,100,Persona is described as a high school environmental club member
118808,A Pennsylvania high school student who enjoys history but finds environmental science somewhat boring.,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
118868,"A high school student trying to balance work and studies, who appreciates the manager's understanding and support",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
119118,A high school track and field star recovering from a career-threatening injury,persona,16.0,False,yes,100,Persona is described as a high school track and field star
119131,A high school student who is more intrigued by electronic dance music and sees rock & roll as their parent's genre,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
119251,A high school student interested in photography who helps take pictures of the dishes for the blog,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
119316,A high school student who relies on the content creator's videos to supplement their remote learning,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
119468,An aspiring American high school football player from Quincy hoping to make it into the professional leagues,persona,16.0,False,yes,100,Persona is described as an American high school football player
120046,A high schooler who often discusses their heroes' journey inspired short stories with their mother,persona,16.0,False,yes,100,Persona is explicitly described as a high schooler
120171,A shy high schooler who finds solace in nature and wants to capture its beauty through photography,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high schooler
120200,A high school student who is a member of several sports teams and is seeking advice on managing their time effectively,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
120767,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
120933,"An affluent center from a neighboring high school, boasting state-of-the-art training facilities and several scholarships",persona,16.0,False,yes,90,described as being from a high school
121143,a student who enjoys history and is attending a local high school in Novi Sad.,persona,16.0,False,yes,100,attending a local high school
121207,A straight-laced student council president who occasionally clashes with the blogger's radical ideas,persona,,False,yes,90,student council president implies high school setting
121745,A high school student able to troubleshoot complex computer issues before completing their calculus homework,persona,16.0,False,yes,100,Persona explicitly describes a current high school student
121753,a high school classmate of Berta Castañé.,persona,16.0,False,yes,100,explicitly described as a high school classmate
122168,A high school student who aspires to become an Olympic athlete and seeks advice on the socioeconomic aspects,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
122542,"A high schooler who is part of her school's debate club and is currently preparing for a debate on ""Local Sustainability vs Global Food Trade"".",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high schooler
122753,A high school debate team captain seeking advice on persuasive speaking techniques,persona,16.0,False,yes,100,Persona is a high school debate team captain
122838,A shy high school student with a passion for classic American muscle cars,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
122902,"a high school classmate of Liam Pullen, who is not into snooker but is proud of his friend's achievements.",persona,16.0,False,yes,100,Described as a high school classmate
122965,a STEM high school student in Scotland,persona,16.0,False,yes,100,explicitly described as a high school student
123253,A talented athlete who transfers to the rival high school and becomes the star player on their team,persona,16.0,False,yes,100,currently attending high school
123260,A picky eater and student council representative trying to cater to the diverse food preferences of the student body,persona,,False,yes,90,student council representative implies high school setting
123262,a high school girl who adores Ashley Jermaine and dreams of becoming a model,persona,16.0,False,yes,100,Persona is explicitly described as a high school girl
123391,a high school senior located in New Jersey considering multiple design schools across the U.S. and is passionate about 3D modeling.,persona,16.0,False,yes,100,Persona is described as a high school senior
124200,A teen varsity soccer player striving for a college scholarship and inspired by parental support,persona,,False,yes,90,varsity soccer implies high school level and college scholarship aspiration
124318,An ambitious high school student aiming for appointment to a military academy,persona,16.0,False,yes,100,explicitly described as a high school student
124448,A high school student interested in graphic design fascinated by the design of vintage tickets.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
124556,A curious high school student who loves geography and is researching for a school project on Asian infrastructure and venues,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
124627,a high school friend of Fred A. Pasqua who lives in New Canaan,persona,16.0,False,yes,90,described as a high school friend
125060,An aspiring politician in the student council who strongly believes in equal opportunities and representation,persona,,False,yes,90,involvement in student council suggests high school setting
125068,A high school student who frequently visits the library to fuel their interest in engineering,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
125126,A high school student who excels in online classes and aspires to become an online course instructor,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
125448,A varsity football player who excels in sports but struggles with English literature,persona,,False,yes,90,Varsity sports participation is commonly associated with high school students
125472,A Texas high school football player,persona,16.0,False,yes,100,explicitly described as a high school student
125569,A motivated and academically ambitious high school senior who wants to explore advanced historical topics,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
125810,A high school student who attends empowerment programs organized by the community organizer and the retired principal,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
126068,"A high school student deeply involved in the robotics club, balancing an interest in technology and a growing curiosity about their parent's love of baseball history",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
126198,A high schooler who seeks the librarian's guidance in creating a website for a school project,persona,16.0,False,yes,100,Persona is explicitly described as a high schooler
126363,A high school student seeking guidance on how to organize a charity event for a local cause,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
126629,A high school student in Hungary trying to choose a sports career path,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
126667,A high school student inspired to study cybersecurity and law enforcement to protect people’s rights online,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
126927,A high school student who runs a successful blog focused on senior year tips,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
126949,An American high school student who has little knowledge about the grain-based foods business,persona,16.0,False,yes,100,Persona is explicitly described as an American high school student
127464,An ambitious high school student aiming to study at MIT's Aerophysics program,persona,16.0,False,yes,100,Explicitly described as a high school student
127668,A high school student who regularly uses Skedula for their assignments and grades.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
127730,A straight-A high school student who aims to get into a top University and is keen on community service,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
127799,an Austrian high school student who is a huge fan of sci-fi series,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
127958,A high school student who helps technologically train their cafeteria student club members,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
127988,A high school student balancing competitive swimming with aspirations to study biomedical engineering,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
128408,A disciplined high school student applying to top universities while also managing a part-time job and volunteering at charity events,persona,16.0,False,yes,100,Explicitly described as a high school student
128474,"a high school student in Maharashtra, India, who's planning to study business.",persona,16.0,False,yes,100,explicitly described as a high school student
128504,A motivated high school junior who shares the teacher's passion for education,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
128699,"A high school student from Seward, Nebraska who is interested in politics.",persona,16.0,False,yes,100,Persona is explicitly described as a high school student
128701,A high school A/V club president with aspirations of becoming a film director,persona,16.0,False,yes,100,Persona is described as a high school A/V club president
129555,A high school student who shadows the retired biologist to gain insights into the world of biology,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
129609,A motivated high school student with dreams of attending a top-tier university to study urban planning,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
129860,a proud Lebanese high school student and athlete who's considering pursuing a career in sprinting.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
130136,A driven high school senior determined to expose the truth about corruption,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
130279,An eager high school student balancing his love for high jump with his academics,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
130447,A high school student organizing a food drive to help alleviate hunger in their community,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
130545,A Danish high school student who is a big fan of Hans Christian Andersen.,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
130823,I'm a senior high school student who's been studying full-time online due to the pandemic and enjoys the more relaxed learning atmosphere at home.,persona,16.0,False,yes,100,Persona explicitly states they are a senior high school student
131026,"A high school junior living in Richmond, Virginia, and currently researching local colleges and universities",persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
131321,A high school student who loves animals and spends weekends helping out at the shelter,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
131545,a high school student who needs to research this topic for her biology class presentation,persona,16.0,False,yes,100,explicitly described as a high school student
131880,A high school student who is passionate about both biology and music and aims to pursue a career that combines both,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
132271,A diligent high school student passionate about trigonometry and captivated by annual Civil War reenactments,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
132276,a high school teenager who loves hip-hop music and respects its pioneers but dislikes overly elaborate language.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school teenager
132292,A high school student who is introduced to Mark Twain's works through the librarian's discussions,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
132826,A group of high school students organizing a fundraising event to support disaster relief efforts,persona,16.0,False,yes,100,Explicitly described as high school students
133417,A teenager who recently won a gold medal in a high school track and field competition,persona,16.0,False,yes,100,participated in high school track and field competition
133659,A curious and eager high school student interested in learning the trade of electrical work,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
133822,A high school student torn between pursuing a career in astrophysics or becoming a professional painter,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
134191,A high school student with a passion for engineering seeking advice on pursuing a career in metrology,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
134204,A high school student interested in pursuing a career in history and seeking advice on college options,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
134253,A high school student who has experienced improved concentration and focus in class due to regular exercise,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
134291,A curious high school student doing a biology project on snakes.,persona,16.0,False,yes,100,Explicitly described as a high school student
135375,an underprivileged female high school student fearful of her future,persona,16.0,False,yes,100,explicitly described as a high school student
135425,A high school student who has been inspired by the wellness coordinator and wants to become a nutritionist,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
135467,A high school student who assists in organizing events at the museum and finds inspiration in the sergeant's stories,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
135725,I am a curious high school chemistry student who just learned about ionic compounds.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
136054,An interested high school student who is doing research on Buddhism for a school project.,persona,16.0,False,yes,100,Explicitly described as a high school student
136597,"A high school student with dreams of becoming a marine archaeologist, inspired by Robert Kurson's 'Shadow Divers'",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
137077,"a high school student with a passion for veterinary medicine and animal husbandry in Zhengzhou, Henan",persona,16.0,False,yes,100,Persona is explicitly described as a high school student
137110,A high school student who often visits them for help with assignments and enjoys listening to their partner's jokes,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
137514,A high school student considering joining the Navy to pursue a career in maritime engineering,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
137571,An academically-driven high school senior who leads the debate team and is working on a thesis about the Olympics,persona,16.0,False,yes,100,Explicitly described as a high school senior
137712,A high school student who is frustrated with the limitations of the regular admissions system and seeking alternative options for higher education,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
137768,A high school junior passionate about robotics and feels indifferent towards literature,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
137837,A 17-year-old high school soccer player in Zimbabwe with dreams of going professional,persona,17.0,False,yes,100,Persona is explicitly described as a high school student
138276,A high school student obsessed with geography and dreamt of being a culinary critic,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
138721,A high school student who finds inspiration in the ecologist's writing and starts her own environmental club,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
139056,A high school student fascinated by her parent's work and aspiring to explore societal issues,persona,16.0,False,yes,100,Explicitly described as a high school student
139137,A high school senior aiming for a dual degree in bio-engineering and English Literature.,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
139164,An ambitious high school senior who appreciates the principal's commitment to academic excellence and physical well-being,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
139315,A high school junior passionate about robotics and eager to apply chemical principles to robotic sensors,persona,16.0,False,yes,100,Persona is explicitly described as a high school junior
139362,A high school student interested in business and seeks guidance on applying to top-tier finance programs,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
139444,A high school student who is fascinated by the physics behind extreme sports,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
139517,A high school student who looks up to them as a role model in the tech industry,persona,16.0,False,yes,100,Explicitly described as a high school student
139908,An older sibling who is a drum major in a high school marching band and provides guidance and support to pursue their dream,persona,16.0,False,yes,100,drum major in a high school marching band
139918,"A competitive high school hockey player, hoping to join a D1 college team",persona,16.0,False,yes,100,Persona is described as a high school hockey player
139937,I am a high school student participating in the Science Olympiad with a specialization in magnetic devices and applications.,persona,16.0,False,yes,100,Persona explicitly states they are a high school student
140249,A high school student in North Dakota writing a report on local political history,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
140432,A senior high school student with a dream of becoming an established graphic designer,persona,16.0,False,yes,100,Explicitly described as a senior high school student
140493,A high school teen who likes to listen to their parent's stories but dreams of moving to a big city,persona,16.0,False,yes,100,Persona is explicitly described as a high school teen
140500,A curious high school math whiz who gets tutored in probability theory under the guise of learning lottery strategies,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
140961,A talented high school athlete who dreams of playing for the Roosters someday,persona,16.0,False,yes,100,Persona is explicitly described as a high school athlete
141105,I am a curious high school student from Hungary who enjoys researching my country's notable figures and sharing fun facts with my friends.,persona,16.0,False,yes,100,Persona explicitly states they are a high school student
141118,"A high school student considering attending Lakeland University, seeking insights and experiences from the proud alumni",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
141224,A high school senior who helps the younger brother prepare for the challenges of high school,persona,16.0,False,yes,100,Persona is explicitly described as a high school senior
141340,A high school student who actively participates in the workshops and shows potential for becoming a future legal advocate,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
141610,"A high school student living in Nome, Alaska who is interested in becoming a radio DJ.",persona,16.0,False,yes,100,Persona is explicitly described as a high school student
141681,A high school student learning about the structure of local government,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
141689,"A high school soccer star who respects the history of the sport but supports Barcelona, sparking friendly debates",persona,16.0,False,yes,100,Persona is explicitly described as a high school soccer star
141774,"A high school student with a love for technology and design, hoping to learn more about custom keyboard making",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
141823,"A high school student passionate about theatre, often uses grandparent's documents as inspiration for plays",persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
141829,A promising high school basketball player striving to live up to his parent's expectations,persona,16.0,False,yes,100,Explicitly described as a high school student
141832,A high school student who learns about AAVE from their elder and incorporates it into their poetry,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
142027,A high school student excelling in Model United Nations and shows immense interest in political science,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
142156,"A high school student from Montevideo, Uruguay, who has been dreaming of becoming a racing driver.",persona,16.0,False,yes,100,Persona is explicitly described as a high school student
142547,A curious high schooler conducting a research project on biodegradation,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high schooler
142960,A high school junior eager to learn and participate in historical reenactments for extra credit,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school junior
143006,I'm a high school student who has an interest in charity work but never involved in one,persona,16.0,False,yes,100,Persona explicitly states they are a high school student
143245,A curious and determined 12th grader who is eager to understand the intricacies of modular arithmetic,persona,,False,yes,100,12th grade is typically part of high school
143402,a sensitive high school student who is open-minded and empathetic,persona,16.0,False,yes,100,Persona is explicitly described as a high school student
144179,A high school student in Australia who is not interested in law but always explores various possibilities for university study,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
144191,A high school student in a Russian lower-tier city who is not very good at biology,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
144314,"A high school athlete playing soccer, undeterred by the lack of family tradition in professional athletic success",persona,16.0,False,yes,100,Persona is described as a high school athlete
144424,a high school classmate and casual friend of Fei Ernanduo,persona,16.0,False,yes,100,explicitly described as a high school classmate
144493,"A high school varsity baseball player who has excelled in the sport and acts as a mentor to the Little League player, providing guidance on skills and strategies.",persona,16.0,False,yes,100,Persona is described as a high school varsity baseball player
144968,A high school student who’s a big fan of Justin Cox.,persona,16.0,False,yes,100,Persona explicitly describes themselves as a high school student
