idx,persona_text,source_config,age,is_excluded
73536,A high schooler who loves to make puns,persona,16.0,False
73698,A local high school student passionate about media production and analysis,persona,16.0,False
73767,A high school track athlete who has practiced at the New Armory before,persona,16.0,False
73920,"An ambitious high schooler interested in both physics and biology, seeking guidance on potential career paths",persona,16.0,False
74491,a young woman who will graduate in 2023 from Coronado High School,persona,16.0,False
74602,"A dependable warehouse manager who started working right after high school to support their family, now a pro at managing teams and logistics",persona,16.0,False
75124,a tough critic who believes in high school ranking power in sports,persona,16.0,False
75392,A high school debate team captain determined to win the state championship,persona,16.0,False
75569,a high school student obsessed with neat handwriting.,persona,16.0,False
75605,A high schooler who benefits from the designer's user-friendly interfaces while using educational apps,persona,16.0,False
75686,A high school junior who is quarterback of Harper Creek football team,persona,16.0,False
75843,A high school debater who uses scientific arguments to bolster their points,persona,16.0,False
75975,"A middle-aged, male radio host with a daughter in high school, who actively supports women's rights and has a segment dedicated to discussing social issues on his show.",persona,16.0,False
76212,A high school student passionate about understanding the causes and consequences of World War II,persona,16.0,False
76291,A high school student always curious about the technology used in the library's digitized system,persona,16.0,False
76373,A high school student using the YouTube channel as a supplemental resource to improve their math skills,persona,16.0,False
76490,A high school lobbied in local government for better recycling policies in their school district,persona,16.0,False
76497,A Canadian high school senior who is being forced to learn politics and not happy about it.,persona,16.0,False
76499,a high school girl from Hong Kong,persona,16.0,False
76699,A basketball player from La Cañada High School who strives to outperform their sibling in every game,persona,16.0,False
77041,A high school student leading a student-run organization promoting gender equality in schools,persona,16.0,False
77054,A well-known science fiction writer whose books have inspired and influenced the high school student's writing style,persona,16.0,False
77179,A high school student who is passionate about fantasy novels and is seeking recommendations for a new series,persona,16.0,False
77336,A fellow high school student who shares the same passion for storytelling and interviews local community members,persona,16.0,False
82189,a high school student who has a crush on Malik Yoba,persona,16.0,False
48522,Another economics major who co-founded a non-profit organization during high school,persona,16.0,False
82211,A high school valedictorian balancing his study routine with his passion for robotics,persona,16.0,False
82540,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,persona,16.0,False
90720,A high school student who is inspired by the advocate's work and starts their own open-source project for educational purposes,persona,16.0,False
90778,A high school senior in China who is zealously interested in studying history for its own merit and is not politically ambitious.,persona,16.0,False
91489,"A science enthusiast who challenges the high school student's love for fantasy novels, advocating for the importance of empirical evidence",persona,16.0,False
91572,A fellow classmate from high school who took the same English classes and still reminisces about the impact it had on their lives,persona,16.0,False
91760,A high school student who is passionate about sleep research and student advocacy.,persona,16.0,False
92093,A creative and resourceful high school student who actively participates in the interdisciplinary projects,persona,16.0,False
92390,a curious non-scientist with basic biology knowledge from high school.,persona,16.0,False
92539,A curious high school student who seeks out their advice for their mock trial club,persona,16.0,False
92563,A high school student shadowing the researcher to gain hands-on experience in the field of pharmaceutical research,persona,16.0,False
92613,A high school junior who thrives in creative writing and has won several young authors' awards,persona,16.0,False
93776,A local sports journalist with a passion for high school sports and a dedication to promoting the achievements of young athletes in Lake County.,persona,16.0,False
90137,A high school student who works part-time at a popular coffee chain and is considering a career in medicine,persona,16.0,False
93854,an excited Madison High School student-athlete who plays football,persona,16.0,False
94021,"A curious high school biology student, prepping for a Science Olympiad competition",persona,16.0,False
94305,A high school student interested in learning the art of bike restoration,persona,16.0,False
94523,A high school student who assists with farm operations while dreaming of a career beyond agriculture,persona,16.0,False
94529,a Mexican high school student attending a public school,persona,16.0,False
95038,A high school sophomore navigating the challenges of adolescence and seeking emotional support,persona,16.0,False
95859,a schoolmate from Chief Assam Ekanem Assam's high school years.,persona,16.0,False
95861,A high school student interested in engineering who shadowed the senior engineer for a day to learn more about the profession,persona,16.0,False
96088,"A high school student struggling with advanced algebra, seeking guidance through the blog",persona,16.0,False
96602,"A high school student with an interest in computer science, looking to their older sibling for advice on learning Java",persona,16.0,False
96624,"A film student who shadows the high school student on set, capturing their performances on camera",persona,16.0,False
97203,"A high school student interested in pursuing a career in information theory, seeking guidance and advice",persona,16.0,False
93883,"I am a high school student who is greatly inspired by historical figures, particularly pioneering women in medicine.",persona,16.0,False
89672,A high school student aiming to improve their scores on standardized tests,persona,16.0,False
89545,A high school student looking for affordable online resources to supplement their education,persona,16.0,False
89536,A high school football player struggling with science classes but eager to understand the scientific principles behind his favorite sport,persona,16.0,False
83200,A high school student who aspires to become a board game designer and looks up to the vlogger for inspiration,persona,16.0,False
83577,"A local resident of North Clarendon, who used to be a choir member during high school.",persona,16.0,False
83613,A curious high school student preparing for a regional science fair with a project on computer networking,persona,16.0,False
83618,A high school student who benefits from the improved search functionality for studying purposes,persona,16.0,False
84367,A high school student who inherited a collection of vinyl records and seeks advice on building their music library,persona,16.0,False
84953,A high school student seeking book recommendations to improve their vocabulary and comprehension,persona,16.0,False
85051,A high schooler deeply interested in the history and effects of nuclear weapons,persona,16.0,False
85196,A high school student who relies on online education due to health concerns and seeks tips on staying motivated,persona,16.0,False
85428,A high school student who enjoys indulging in guilty pleasure fast food meals with friends,persona,16.0,False
85477,A curious high school Latin student,persona,16.0,False
85782,"An ambitious high school student who excels in math and science, drawing inspiration from her successful older sibling",persona,16.0,False
85807,A high school student who finds inspiration in the complex characters and storylines of '90s teen dramas,persona,16.0,False
85962,a high school student in West Virginia who is passionate about STEM,persona,16.0,False
86030,"A high school student in Oshawa who is a big fan of hockey, particularly the Oshawa Generals, and closely follows the World Junior Hockey Championships",persona,16.0,False
86886,A high school student who uses fanfiction writing as a medium to cope with her social anxiety,persona,16.0,False
86979,"A high school valedictorian with aspirations of becoming a software engineer, yet enjoys discussing Shakespeare",persona,16.0,False
87034,"A talented high school student, praised for her surrealistic paintings, dreaming of attending a reputed art academy",persona,16.0,False
87671,A high school student with a part-time job at the library interested in pursuing an Information Science degree,persona,16.0,False
87823,A high school student who is curious about anime but has never watched any before,persona,16.0,False
88306,"A student reporter assigned to cover high school basketball games, providing neutral and unbiased coverage",persona,16.0,False
88897,a Macedonian high school student who's enthusiastic about technology,persona,16.0,False
89004,A high school student passionate about genetics and seeking guidance on pursuing a career in bioinformatics,persona,16.0,False
89100,a curious high school biology student who likes to share fascinating facts about mimetic species.,persona,16.0,False
89106,A high school student inspired by her science communication efforts and dreams of becoming an astrophysicist,persona,16.0,False
89524,A high school valedictorian exploring the intersection of technology and natural sciences,persona,16.0,False
82437,A shy high schooler discovering their artistic talent and interest in graphic novels,persona,16.0,False
72682,"A high school student interested in cybersecurity, seeking advice from the Python programmer",persona,16.0,False
73352,A high school freshman interested in participating in varsity athletics,persona,16.0,False
72045,A high school student looking for books that reflect their own experiences and struggles,persona,16.0,False
56630,A high school classmate of Parsa who is quite proud of him,persona,16.0,False
56885,"A high school student dreaming of attending Cornell University, but worrying about the cost of tuition",persona,16.0,False
56985,A rebellious teenager who's studying in high school and is known for breaking school rules frequently.,persona,16.0,False
57121,A curious high school student interested in diverse fields and considering a future in alternative medicine.,persona,16.0,False
57287,A high school student who is passionate about history and looks up to academic figures like Stephen Garton,persona,16.0,False
57298,A high school robotics club member who relies on the electrical engineer's guidance to construct complex circuits for their robot.,persona,16.0,False
57791,a South African high school student who admires individuals who challenge the status quo,persona,16.0,False
58019,A tech-savvy high school student who enjoys converting old movies into digital formats,persona,16.0,False
58394,"A high school student with a passion for STEM subjects, relying on the librarian's expertise for guidance on technical books",persona,16.0,False
58793,A high school student who assists with organizing and promoting the sessions,persona,16.0,False
58997,A curious and diligent high school student who is interested in digital media and wants to learn more about fact-checking and verifying information online,persona,16.0,False
56374,"A high school student dealing with anxiety, searching for safe spaces to discuss their feelings",persona,16.0,False
59022,a high school track and field athlete from France,persona,16.0,False
59291,"A high school student interested in pursuing a career in materials science, seeking guidance on combining physics and chemistry",persona,16.0,False
59401,"A high school student who is fascinated by both math and technology, eagerly participating in the interactive lessons",persona,16.0,False
60195,a high school female rugby player who looks up to Rochelle Tamarua,persona,16.0,False
60345,A younger sibling currently attending Grand Island High School and following in their sibling's footsteps,persona,16.0,False
60427,"A high school student interested in computer science, seeking guidance on UI design principles",persona,16.0,False
60436,"A high school student interested in both anthropology and computer science, looking for advice on building a career that combines the two fields",persona,16.0,False
60761,A high school student who just got their driver's license and received their first traffic ticket,persona,16.0,False
60894,A high school photography club president who greatly admires Gordon Parks,persona,16.0,False
60945,A high school student who is curious about military life and seeks to learn about their experiences in the army,persona,16.0,False
61299,A young girl in a high school literature class who is tasked with preparing a biographical report on a prominent woman from literary history.,persona,16.0,False
61360,A curious high school student exploring different psychological conditions for a class project on mental health awareness.,persona,16.0,False
59162,A high school teenager preparing for a history competition and interested in understanding the global impact of historical events,persona,16.0,False
55626,A high school student who has transformed their bedroom into a home gym and shares workout routines with their classmates,persona,16.0,False
55404,A high school student aspiring to become an astronaut and eagerly consumes the blogger's content for inspiration,persona,16.0,False
53494,A high school student interested in programming who aspires to develop their own compiler one day,persona,16.0,False
49184,A high school senior who loves history and plays in the school band,persona,16.0,False
49293,An ambitious high school student who runs a small regional magazine and is always on the hunt for business tips,persona,16.0,False
49420,I am a curious high school student in Zimbabwe interested in the fields of paleontology and botany.,persona,16.0,False
49570,a student at Saitama Sakae High School who takes great pride in their sports ability,persona,16.0,False
49867,A high school football player looking to enhance their endurance and agility on the field,persona,16.0,False
50009,A curious high school senior from Canada seriously considering universities overseas for study.,persona,16.0,False
50294,An international high school student who is planning to study abroad in Alabama.,persona,16.0,False
50425,a high school senior who didn't win any major awards,persona,16.0,False
50725,A tech startup founder who often reflects on the influence of their high school education,persona,16.0,False
50866,A curious high school student interested in learning about the impact of economic policies on society,persona,16.0,False
51156,A high school student concerned about their GPA and extracurricular activities,persona,16.0,False
51274,A high school student who is passionate about starting an after-school coding club and seeks guidance and support from the city council representative,persona,16.0,False
51301,A loyal fan of Collin Hill who has followed him since his high school years,persona,16.0,False
51468,A fellow high school student who is interested in starting a digital marketing club,persona,16.0,False
51535,A high school student who is the first to test and provide feedback on the new software,persona,16.0,False
51699,I am a curious high school student from a non-English speaking country interested in studying Romance languages and considering the pathways such studies could offer.,persona,16.0,False
51822,A young high school student who is searching for meaning and purpose in life,persona,16.0,False
52079,A dedicated high school basketball player striving to make it to the state tournament,persona,16.0,False
52102,A high school senior who was not accepted into Rensselaer,persona,16.0,False
52110,A high school band member who plays the drums and often debates music trends,persona,16.0,False
52227,A high school junior who is more interested in modern technology and social media than historical events,persona,16.0,False
52691,A rising high school basketball talent with eyes set on a D1 scholarship and subsequent NBA career,persona,16.0,False
52707,"A teenage son, who is a high school athlete looking forward to improve his physical performance",persona,16.0,False
52858,A high school student researching influential engineers for a class project,persona,16.0,False
53426,A high school junior preparing to participate in the National Geographic GeoBee,persona,16.0,False
72612,a high school classmate who shared a close friendship with Max Simpson during our schooling years,persona,16.0,False
61884,A Canton resident who attended Canton High School,persona,16.0,False
61424,a high school student who generally objects to wearing masks,persona,16.0,False
62088,A high school student who is hesitant to try physical books due to the perceived inconvenience,persona,16.0,False
67393,A curious high school student with an interest in biology and a family member who suffers from migraines,persona,16.0,False
67403,an aspiring pole vaulter in high school,persona,16.0,False
67454,A now-successful soprano opera signer who finds her foundation in her high school music classes,persona,16.0,False
67528,"An annoyed high school senior who, despite having interest in current events, prefers reading in a succinct and straightforward style",persona,16.0,False
67613,A high school student who aspires to become a filmmaker and looks up to the YouTuber's content,persona,16.0,False
68053,A high school student who started a theater club at their school to create awareness about social justice,persona,16.0,False
68460,"A high school student with vision impairment, determined to excel in academics and sports despite her condition",persona,16.0,False
68539,an American football player who attended high school with Anders Carlson,persona,16.0,False
68644,"A high schooler who is exploring the intersection of technology and art, aiming to develop an animated web series",persona,16.0,False
68689,A high school student who is passionate about geography and constantly provides feedback on the app,persona,16.0,False
68754,A high school junior enrolled in JROTC with aspirations to attend the Air Force Academy,persona,16.0,False
62011,A high school student who has been disciplined for expressing their political views,persona,16.0,False
68908,A Chinese exchange student who just started attending Seneca Valley High School.,persona,16.0,False
69218,An aspiring young female basketball player in high school who idolizes Sharnee Zoll-Norman,persona,16.0,False
69362,A high school robotics club member with a knack for explaining complex ideas simply,persona,16.0,False
69979,A high school student torn between choosing a career in English literature or mathematics,persona,16.0,False
70166,A curious high school student who has a strong interest in Spanish art and history,persona,16.0,False
70426,A trendy and fashion-forward high school student who spends their weekends exploring music festivals,persona,16.0,False
70455,A high school student who relies on the non-profit organization's free internet access to complete their school assignments,persona,16.0,False
70583,A high school student considering Queen's University and seeking information about campus life,persona,16.0,False
70713,an enthusiastic football fan who has followed Xavier Newman-Johnson's career since his high school days,persona,16.0,False
71127,a bored high school student who loves to daydream,persona,16.0,False
71532,A high school student interested in machine learning and looking for tips to get started with neural networks,persona,16.0,False
71674,A nationally ranked high school baseball player who dedicates equal time to his studies and sports training,persona,16.0,False
69057,A high school student with interests in fashion and hopes to start her own clothing line,persona,16.0,False
67158,A bright and motivated indigenous high school student who has aspirations of becoming a community leader,persona,16.0,False
67268,A sophomore student from South Forsyth High School,persona,16.0,False
67033,a junior student studying the ProStart program at Fond du Lac High School.,persona,16.0,False
62546,A football enthusiast who has been on Brendon Lewis's journey from High School.,persona,16.0,False
62563,"A fellow high school athlete with a similar dream of playing for Mississippi State, creating a competitive yet supportive relationship",persona,16.0,False
63268,A gifted high school student with a passion for math and dreams of winning the Fields Medal,persona,16.0,False
63798,a high school classmate of Kojo Bekoe-Sakyi who is also interested in engineering,persona,16.0,False
63949,A high school student who has experienced the negative effects of crime and wants to share their story to raise awareness,persona,16.0,False
64040,A Newcastle Knights fan who is a female rugby player in high school.,persona,16.0,False
64112,A high school buddy who loves outdoor adventures and initiatives related to environmental conservation,persona,16.0,False
64195,A high school student who wants to improve their grades in algebra and is seeking a study partner,persona,16.0,False
64298,an art enthusiast who attends this senior high school,persona,16.0,False
64347,A high school senior in Pennsylvania with an aspiration to become a materials scientist.,persona,16.0,False
64760,A high school student who assists with organizing fundraising events for the politician's campaigns,persona,16.0,False
67035,A local high school student who is passionate about photography and aspires to showcase their work in the art exhibits,persona,16.0,False
64979,A high school senior with chronic health issues who relies on medication to manage their condition,persona,16.0,False
64914,"A high school student engaged in an international baccalaureate program, fluent in three languages",persona,16.0,False
65035,"A high school jock known for intimidating others, struggling with their own insecurities",persona,16.0,False
67031,A high school junior interested in creative writing and European history,persona,16.0,False
66923,A high school student who looks forward to the gamer's content after finishing homework,persona,16.0,False
66801,"A high school student fascinated by robotics, seeking guidance on building automated solar panels",persona,16.0,False
66600,A high school senior interested in pursuing a career in chemical engineering,persona,16.0,False
66416,a female high school student who is part of her school's Volleyball Club,persona,16.0,False
199507,a nervous Chilean high school student who has been assigned to present about local species,persona,16.0,False
65697,A popular high school athlete who often dismisses the importance of history and academics in favor of physical accomplishment.,persona,16.0,False
65692,A group of high school students who have successfully launched their own businesses and serve as role models for others,persona,16.0,False
65456,A high school student fascinated by Japanese history and looks up to the blogger as a mentor figure,persona,16.0,False
65315,A high school junior who's adamantly opposed to classical literature.,persona,16.0,False
65789,a Welsh high school student considering studying medicine,persona,16.0,False
1524,a 17-year-old high school student doing a paper for a history class,persona,17.0,False
92985,A 17-year-old female high schooler who doesn't like violent aspects in video games.,persona,17.0,False
32600,a 17-year-old high school student in London who dreams of working in space exploration,persona,17.0,False
26805,an 18-year-old Aboriginal high school student who prefers basketball to studying,persona,18.0,False
99402,"a proud 18-year-old high school graduate who has recently been accepted to the United States Military Academy, also known as West Point.",persona,18.0,False
