persona_id,idx,source_config,persona_text,age_refined,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::90720,90720,persona,A high school student who is inspired by the advocate's work and starts their own open-source project for educational purposes,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously identifies current enrollment in high school.",0,16,16
persona::90778,90778,persona,A high school senior in China who is zealously interested in studying history for its own merit and is not politically ambitious.,16,yes,100,"The persona explicitly states 'a high school senior in China', which confirms current enrollment in high school (upper secondary education).",0,16,16
persona::91574,91574,persona,A high school senior passionate about environmental conservation and seeking advice on applying to environmental science programs,16,yes,100,"The persona explicitly states 'a high school senior', which unambiguously indicates current enrollment in high school / upper secondary education.",0,16,16
persona::91760,91760,persona,A high school student who is passionate about sleep research and student advocacy.,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::92093,92093,persona,A creative and resourceful high school student who actively participates in the interdisciplinary projects,16,yes,100,"The persona explicitly states 'a creative and resourceful high school student', which directly identifies current enrollment in high school.",0,16,16
persona::92539,92539,persona,A curious high school student who seeks out their advice for their mock trial club,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::92563,92563,persona,A high school student shadowing the researcher to gain hands-on experience in the field of pharmaceutical research,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously identifies current enrollment in high school.",0,16,16
persona::92613,92613,persona,A high school junior who thrives in creative writing and has won several young authors' awards,16,yes,100,"The persona explicitly states 'a high school junior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::92985,92985,persona,A 17-year-old female high schooler who doesn't like violent aspects in video games.,17,yes,100,"The persona explicitly states 'a 17-year-old female high schooler', which directly identifies current enrollment in high school.",0,17,17
persona::93854,93854,persona,an excited Madison High School student-athlete who plays football,16,yes,100,"The persona explicitly identifies as a 'Madison High School student-athlete', which unambiguously states current enrollment in high school.",0,16,16
persona::93883,93883,persona,"I am a high school student who is greatly inspired by historical figures, particularly pioneering women in medicine.",16,yes,100,I am a high school student,0,16,16
persona::94021,94021,persona,"A curious high school biology student, prepping for a Science Olympiad competition",16,yes,100,"The persona explicitly states 'a curious high school biology student', which directly identifies current enrollment in high school.",0,16,16
persona::94305,94305,persona,A high school student interested in learning the art of bike restoration,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::94523,94523,persona,A high school student who assists with farm operations while dreaming of a career beyond agriculture,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::94529,94529,persona,a Mexican high school student attending a public school,16,yes,100,"The persona explicitly states 'a Mexican high school student attending a public school', which unambiguously indicates current enrollment in high school.",0,16,16
persona::95038,95038,persona,A high school sophomore navigating the challenges of adolescence and seeking emotional support,16,yes,100,"The persona explicitly states 'a high school sophomore', which confirms current enrollment in high school.",0,16,16
persona::95833,95833,persona,A graduating high school senior who wants professional senior portraits to commemorate their milestone,16,yes,100,"The persona explicitly identifies as a 'graduating high school senior', which unambiguously indicates current enrollment in high school / upper secondary education.",0,16,16
persona::95861,95861,persona,A high school student interested in engineering who shadowed the senior engineer for a day to learn more about the profession,16,yes,100,"The persona explicitly states 'A high school student', which directly confirms current enrollment in high school.",0,16,16
persona::96088,96088,persona,"A high school student struggling with advanced algebra, seeking guidance through the blog",16,yes,100,"The persona explicitly states 'A high school student struggling with advanced algebra', which directly identifies current enrollment in high school.",0,16,16
persona::96235,96235,persona,An high school senior whose parents are both members of the State Employees Association of North Carolina (SEANC).,16,yes,100,"The persona explicitly identifies as a 'high school senior', which is a clear indication of current enrollment in high school / upper secondary education.",0,16,16
persona::96602,96602,persona,"A high school student with an interest in computer science, looking to their older sibling for advice on learning Java",16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::96879,96879,persona,A high school senior who brings the teacher a cup of coffee every morning as a token of appreciation,16,yes,100,"The persona explicitly identifies as a 'high school senior', which is a clear indication of current enrollment in high school / upper secondary education.",0,16,16
persona::97203,97203,persona,"A high school student interested in pursuing a career in information theory, seeking guidance and advice",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::97293,97293,persona,A high school student researching the cultural impact of the 1960s and 1970s for a history project,16,yes,100,The persona explicitly states 'A high school student' which unambiguously indicates current enrollment in high school.,0,16,16
persona::97359,97359,persona,A cooperative teenager who assists with household chores while focusing on his own high school workload,16,yes,100,"The persona explicitly states 'high school workload', which indicates current enrollment in high school.",0,16,16
persona::97903,97903,persona,A high school student who was inspired to take a defensive driving course after watching the content creator's videos,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::98277,98277,persona,A high school senior interested in the psychology of learning and technology's influence on their academic performance,16,yes,100,"The persona explicitly states 'a high school senior', which unambiguously indicates current enrollment in high school / upper secondary education.",0,16,16
persona::98316,98316,persona,A high school student who is interested in local history and spends their free time helping with archiving tasks,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::98584,98584,persona,A high school senior with dreams of going to a prestigious art school but unsure of the financial practicality,16,yes,100,"The persona explicitly states 'a high school senior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::98655,98655,persona,An older high school student who's won the local astronomy quiz competition twice in a row,16,yes,100,The persona explicitly identifies as a high school student by referring to themselves as 'an older high school student'.,0,16,16
persona::98723,98723,persona,A star high school quarterback who admires the child prodigy's dedication to excellence,16,yes,100,"The persona explicitly identifies as a 'high school quarterback', which confirms current enrollment in high school.",0,16,16
persona::98972,98972,persona,A high school student from a different state who seeks remote SAT and ACT tutoring,16,yes,100,The persona explicitly states 'A high school student' which unambiguously indicates current enrollment in high school.,0,16,16
persona::99085,99085,persona,an ambitious high school girl who aspires to become a successful woman like Cathy Justice,16,yes,100,"The persona explicitly identifies as a 'high school girl', which unambiguously indicates current enrollment in high school.",0,16,16
persona::99259,99259,persona,A high school sophomore who plays on the varsity basketball team and is passionate about literature,16,yes,100,"The persona explicitly states 'a high school sophomore', which confirms current enrollment in high school.",0,16,16
persona::99278,99278,persona,A high school student with a learning disability who looks up to their special education teacher as a role model,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::99499,99499,persona,"I am an inspired high school student with a passion for environmental activism, enamored with the achievements of conservationists like Ted Howard.",16,yes,100,I am an inspired high school student,0,16,16
persona::99537,99537,persona,A high school student with dreams of attending The Citadel and seeks advice from the retiree on how to prepare for the rigorous lifestyle,16,yes,100,The persona explicitly states 'A high school student' which unambiguously identifies current enrollment in high school.,0,16,16
persona::99545,99545,persona,A high school student with a passion for writing historical fiction based on true events,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::99732,99732,persona,A high school student interested in entomology who assists the lab technician with insect collection and documentation,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::99904,99904,persona,A high school biology student preparing for a microbiology test,16,yes,100,"The persona explicitly identifies as a 'high school biology student', which directly indicates current enrollment in high school.",0,16,16
persona::100394,100394,persona,A high school student in the UK who has never tried camping,16,yes,100,"The persona explicitly states 'A high school student in the UK', which directly confirms current enrollment in high school.",0,16,16
persona::101092,101092,persona,A high school student passionate about rocketry and president of the school's model rocket club,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions being the president of the school's model rocket club, which confirms current enrollment in high school.",0,16,16
persona::101167,101167,persona,A curious high school student who actively seeks out books and documentaries about African history outside of the classroom,16,yes,100,"The persona explicitly states 'a curious high school student', which unambiguously identifies current enrollment in high school.",0,16,16
persona::101297,101297,persona,A high school athlete who finds motivation and inspiration from the radio host's sports coverage,16,yes,100,"The persona explicitly identifies as a 'high school athlete', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::101373,101373,persona,An ambitious high school student in Beijing who is interested in studying abroad in the UK but is not sure about which subject to major in.,16,yes,100,"The persona explicitly states 'An ambitious high school student in Beijing', which directly identifies current enrollment in high school.",0,16,16
persona::101473,101473,persona,"A high school student in UK, who is passionate about pursuing higher education in Biochemistry.",16,yes,100,"The persona explicitly states 'A high school student in UK', which directly confirms current enrollment in high school/upper secondary education.",0,16,16
persona::101526,101526,persona,"A high school senior considering a career in environmental science, looking to understand the chemical makeup of pollutants",16,yes,100,"The persona explicitly identifies as a 'high school senior', which is a clear indication of current enrollment in high school / upper secondary education.",0,16,16
persona::102305,102305,persona,A high school soccer star who respects their friend's dedication to ballet but knows very little about dance,16,yes,100,"The persona explicitly identifies as a 'high school soccer star', which directly indicates current enrollment in high school.",0,16,16
persona::102541,102541,persona,"I'm a curious high school student passionate about art and history, and I'm currently working on a project about Danish Golden Age paintings.",16,yes,100,I'm a curious high school student,0,16,16
persona::102656,102656,persona,"A current student at Hamilton High School in Hamilton, Michigan, who is active in school events and proud of their school community.",16,yes,100,"A current student at Hamilton High School in Hamilton, Michigan",0,16,16
persona::103152,103152,persona,A high school student from Zambia interested in agriculture and nutrition.,16,yes,100,"The persona explicitly states 'A high school student from Zambia', which directly confirms current enrollment in high school.",0,16,16
persona::103176,103176,persona,A young climate change activist who organized the first youth climate strike in their high school,16,yes,100,"The persona explicitly states they organized the first youth climate strike in their high school, which confirms current enrollment in high school.",0,16,16
persona::103204,103204,persona,A high school student struggling with expressing their ideas clearly in writing,16,yes,100,"The persona explicitly states 'A high school student', which directly confirms current enrollment in high school.",0,16,16
persona::103287,103287,persona,An honor roll high school student who aspires to be a software engineer and always helps around the house,16,yes,100,"The persona explicitly states 'An honor roll high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::103657,103657,persona,An astronomy club president at a local high school,16,yes,100,"The persona explicitly identifies as the president of an astronomy club at a local high school, which implies current enrollment in high school.",0,16,16
persona::103909,103909,persona,A struggling high school student who is grateful for the educator's patience and guidance,16,yes,100,"The persona explicitly states 'a struggling high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::104112,104112,persona,a high school sports aficionado who is always at the sideline of the games rooting for FHC,16,yes,100,"The persona explicitly identifies as a 'high school sports aficionado' and mentions being 'at the sideline of the games' for FHC, which implies current involvement as a student at a high school.",0,16,16
persona::104174,104174,persona,A curious high school student exploring the field of gynecology and seeking mentorship,16,yes,100,"The persona explicitly states 'a curious high school student', which unambiguously identifies current enrollment in high school.",0,16,16
persona::104205,104205,persona,A high school student who participates in the park's volunteer program and learns about the importance of environmental conservation,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::104290,104290,persona,A high school student fighting against school policies that discriminate against marginalized groups,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::104416,104416,persona,A high school student who saves up their allowance to buy their favorite comic book series,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::104593,104593,persona,A high school student who is homeschooled through a virtual learning platform,16,yes,100,"The persona explicitly states 'A high school student' and mentions being homeschooled through a virtual learning platform, which confirms current enrollment in high school.",0,16,16
persona::104618,104618,persona,A high school student who was inspired to start a blog reviewing novels after reading one of the novelist's books,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::104640,104640,persona,a high school student currently studying Frederick Douglass's autobiography,16,yes,100,"The persona explicitly states 'a high school student' and mentions studying Frederick Douglass's autobiography, which confirms current enrollment in high school.",0,16,16
persona::104734,104734,persona,A high school student preparing for a debate competition and seeking guidance from the retired judge,16,yes,100,"The persona explicitly states 'A high school student preparing for a debate competition', which directly identifies current enrollment in high school.",0,16,16
persona::104791,104791,persona,A high school student who has experienced the challenges of the achievement gap firsthand and provides valuable insight for program development,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::104951,104951,persona,A high school student who is passionate about community service and regularly assists the retired carpenter in organizing woodworking workshops for kids,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::105915,105915,persona,A curious high schooler taking AP History and seeking guidance to deepen their understanding of the subject,16,yes,100,"The persona explicitly states 'A curious high schooler', which unambiguously identifies current enrollment in high school.",0,16,16
persona::106145,106145,persona,a high school javelin thrower hoping to become a professional athlete,16,yes,100,"The persona explicitly identifies as a 'high school javelin thrower', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::106316,106316,persona,A tech-savvy high school student who is inspired by the young physicist's innovative use of smartphones in experiments,16,yes,100,"The persona explicitly states 'a tech-savvy high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::106371,106371,persona,A high school literature enthusiast who helps with the presentation aspect of the robotics project and maintains the team's morale,16,yes,100,"The persona explicitly identifies as a 'high school literature enthusiast', which directly indicates current enrollment in high school.",0,16,16
persona::106376,106376,persona,A high school student considering majoring in Educational Psychology,16,yes,100,"The persona explicitly states 'A high school student', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::107505,107505,persona,an impressed and inspired rural high school drama student,16,yes,100,"The persona explicitly identifies as a 'rural high school drama student', which directly confirms current enrollment in high school / upper secondary education.",0,16,16
persona::107604,107604,persona,A high school student from another country who is inspired by the competition winner's success and seeks their advice,16,yes,100,"The persona explicitly states 'A high school student from another country', which unambiguously indicates current enrollment in high school.",0,16,16
persona::107894,107894,persona,A high school senior trying to decide between pursuing a medical career or becoming a professional musician,16,yes,100,"The persona explicitly states 'a high school senior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::108025,108025,persona,A high school sophomore struggling to find effective study methods,16,yes,100,"The persona explicitly states 'a high school sophomore', which confirms current enrollment in high school (specifically, 10th grade).",0,16,16
persona::108052,108052,persona,A high school student with a passion for engineering and a project idea to harness solar energy,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::108732,108732,persona,A high school student who is assigned to interview a community member for a history project,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::109628,109628,persona,A high school student interested in pursuing a career in design and seeking guidance on ethical considerations,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::109709,109709,persona,an ambitious high school student planning to study oceanography,16,yes,100,"The persona explicitly states 'an ambitious high school student', which directly identifies current enrollment in high school.",0,16,16
persona::109850,109850,persona,A South Korean high school student with big dreams of becoming a model.,16,yes,100,The persona explicitly identifies as a 'South Korean high school student'.,0,16,16
persona::109878,109878,persona,A high school student who buys limited edition Converse sneakers to add to their sneaker collection,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::110266,110266,persona,A high school track star who is inspired by the stories of triumph and failure from their grandparent,16,yes,100,"The persona explicitly identifies as a 'high school track star,' which indicates current enrollment in high school.",0,16,16
persona::110472,110472,persona,"A high school student who embraces pop culture and modern movies, preferring to spend time on TikTok rather than watching classic cinema",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::110531,110531,persona,A high school student who finds inspiration in the blogger's mathematical explanations and aspires to pursue a career in mathematics,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::110637,110637,persona,"A high school student living in a rural area, committed to taking advantage of any educational opportunity",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::111108,111108,persona,A high school junior with aspirations of becoming a concept artist for video games,16,yes,100,"The persona explicitly states 'a high school junior', which is a clearly defined grade in high school / upper secondary education.",0,16,16
persona::111294,111294,persona,A high school poetry enthusiast who channels their passion for history through epic verses,16,yes,100,"The persona explicitly identifies as a 'high school poetry enthusiast', which directly indicates current enrollment in high school.",0,16,16
persona::111446,111446,persona,A high school student searching for information to complete a report on Arunachal Pradesh's governance,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::111486,111486,persona,A fellow high school student who has also been mentored and now wants to join forces to create a stronger impact,16,yes,100,"The persona explicitly states 'A fellow high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::112092,112092,persona,A high school student who relies on the radio host's recommendations to stay up-to-date with the latest music trends,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::112391,112391,persona,an Oyster Bay High School student who is a proud member of the chess club and has little interest in any sports,16,yes,100,"The persona explicitly states 'an Oyster Bay High School student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::112973,112973,persona,A high school AV club president who produces content and streams for local eSports events,16,yes,100,"The persona explicitly identifies as a 'high school AV club president', which unambiguously indicates current enrollment in high school.",0,16,16
persona::113464,113464,persona,A high school student who is part of a military family and attends the local school,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::113695,113695,persona,a high school student who likes video games and has a basic understanding of programming but struggles with math.,16,yes,100,"The persona explicitly states 'a high school student', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::113727,113727,persona,A native English high school student who's attempting to learn Old English as part of a school project,16,yes,100,"The persona explicitly states 'A native English high school student', which unambiguously identifies current enrollment in high school.",0,16,16
persona::114327,114327,persona,"A high school student with a passion for genealogy and family history, seeking guidance on utilizing online research resources",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::114459,114459,persona,A high school student struggling with English literature and aspiring to cover the content gap,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::115050,115050,persona,A high school student with a learning disability who has faced discrimination in the classroom,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::115272,115272,persona,"A high school teen trying out for school orchestra, practicing with their grandparent's guidance",16,yes,100,"The persona explicitly identifies as a 'high school teen' and mentions trying out for 'school orchestra', which confirms current enrollment in high school.",0,16,16
persona::115595,115595,persona,Bangladeshi high school senior dreaming of becoming an engineer,16,yes,100,"The persona explicitly states 'high school senior', which unambiguously indicates current enrollment in high school / upper secondary education.",0,16,16
persona::115684,115684,persona,A curious high schooler who is inspired to pursue a career in biomechanics,16,yes,100,"The persona explicitly states 'a curious high schooler', which unambiguously identifies current enrollment in high school.",0,16,16
persona::115776,115776,persona,a Hungarian high school student who dreams to be a bird artist,16,yes,100,"The persona explicitly identifies as a 'Hungarian high school student', which satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::116548,116548,persona,"a high school student in Manchester, New Hampshire interested in law as a career",16,yes,100,"The persona explicitly states 'a high school student in Manchester, New Hampshire', which directly confirms current enrollment in high school.",0,16,16
persona::116837,116837,persona,A group of high school students working on a community science project and needs assistance troubleshooting technical issues.,16,yes,100,"The persona explicitly refers to 'a group of high school students', which directly indicates current enrollment in high school.",0,16,16
persona::117006,117006,persona,A high school student with a passion for history and interested in the topic of US Army and Indian Wars.,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::117655,117655,persona,A high school student who finds the animated videos helpful in understanding economic concepts for their exams,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::117742,117742,persona,"A high school student with a passion for coffee, seeking guidance and advice on pursuing a career in the industry",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::117860,117860,persona,I am a bored high school student who really doesn't care about microorganisms and has to write a report on Malawimonads.,16,yes,100,I am a bored high school student,0,16,16
persona::118606,118606,persona,A high school environmental club member who is inspired by the sailor's dedication to ocean conservation,16,yes,100,"The persona explicitly identifies as a 'high school environmental club member', which confirms current enrollment in high school.",0,16,16
persona::118808,118808,persona,A Pennsylvania high school student who enjoys history but finds environmental science somewhat boring.,16,yes,100,"The persona explicitly states 'A Pennsylvania high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::118868,118868,persona,"A high school student trying to balance work and studies, who appreciates the manager's understanding and support",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::119118,119118,persona,A high school track and field star recovering from a career-threatening injury,16,yes,100,"The persona explicitly identifies as a 'high school track and field star', which indicates current enrollment in high school.",0,16,16
persona::119131,119131,persona,A high school student who is more intrigued by electronic dance music and sees rock & roll as their parent's genre,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::119251,119251,persona,A high school student interested in photography who helps take pictures of the dishes for the blog,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::119316,119316,persona,A high school student who relies on the content creator's videos to supplement their remote learning,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions relying on the content creator's videos for remote learning, which confirms current enrollment in high school.",0,16,16
persona::119468,119468,persona,An aspiring American high school football player from Quincy hoping to make it into the professional leagues,16,yes,100,"The persona explicitly identifies as an 'aspiring American high school football player', which directly confirms current enrollment in high school.",0,16,16
persona::120046,120046,persona,A high schooler who often discusses their heroes' journey inspired short stories with their mother,16,yes,100,"The persona explicitly identifies as a 'high schooler', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::120171,120171,persona,A shy high schooler who finds solace in nature and wants to capture its beauty through photography,16,yes,100,"The persona explicitly states 'a shy high schooler', which unambiguously identifies current enrollment in high school.",0,16,16
persona::120200,120200,persona,A high school student who is a member of several sports teams and is seeking advice on managing their time effectively,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::120767,120767,persona,"A high school student with a passion for innovation and startups, looking to shadow their entrepreneurial relative for a day",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::121143,121143,persona,a student who enjoys history and is attending a local high school in Novi Sad.,16,yes,100,"The persona explicitly states 'attending a local high school in Novi Sad', which unambiguously indicates current enrollment in high school.",0,16,16
persona::121745,121745,persona,A high school student able to troubleshoot complex computer issues before completing their calculus homework,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::122168,122168,persona,A high school student who aspires to become an Olympic athlete and seeks advice on the socioeconomic aspects,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::122542,122542,persona,"A high schooler who is part of her school's debate club and is currently preparing for a debate on ""Local Sustainability vs Global Food Trade"".",16,yes,100,"The persona explicitly identifies as a 'high schooler' and mentions being part of her school's debate club, which confirms current enrollment in high school.",0,16,16
persona::122753,122753,persona,A high school debate team captain seeking advice on persuasive speaking techniques,16,yes,100,"The persona explicitly identifies as a 'high school debate team captain,' which unambiguously indicates current enrollment in high school / upper secondary education.",0,16,16
persona::122838,122838,persona,A shy high school student with a passion for classic American muscle cars,16,yes,100,"The persona explicitly states 'a shy high school student', which directly confirms current enrollment in high school.",0,16,16
persona::122965,122965,persona,a STEM high school student in Scotland,16,yes,100,"The persona explicitly identifies as a 'STEM high school student in Scotland', which confirms current enrollment in high school/upper secondary education.",0,16,16
persona::123253,123253,persona,A talented athlete who transfers to the rival high school and becomes the star player on their team,16,yes,100,"The persona explicitly states they transfer to the 'rival high school' and become the 'star player on their team,' which implies current enrollment in high school.",0,16,16
persona::123262,123262,persona,a high school girl who adores Ashley Jermaine and dreams of becoming a model,16,yes,100,"The persona explicitly identifies as a 'high school girl', which unambiguously indicates current enrollment in high school.",0,16,16
persona::123391,123391,persona,a high school senior located in New Jersey considering multiple design schools across the U.S. and is passionate about 3D modeling.,16,yes,100,"The persona explicitly states they are a 'high school senior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::124318,124318,persona,An ambitious high school student aiming for appointment to a military academy,16,yes,100,"The persona explicitly states 'An ambitious high school student', which directly identifies current enrollment in high school.",0,16,16
persona::124448,124448,persona,A high school student interested in graphic design fascinated by the design of vintage tickets.,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::124556,124556,persona,A curious high school student who loves geography and is researching for a school project on Asian infrastructure and venues,16,yes,100,"The persona explicitly states 'A curious high school student', which unambiguously identifies current enrollment in high school.",0,16,16
persona::125068,125068,persona,A high school student who frequently visits the library to fuel their interest in engineering,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::125126,125126,persona,A high school student who excels in online classes and aspires to become an online course instructor,16,yes,100,"The persona explicitly states 'A high school student', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::125472,125472,persona,A Texas high school football player,16,yes,100,"The persona explicitly identifies as a 'Texas high school football player,' which unambiguously indicates current enrollment in high school.",0,16,16
persona::125569,125569,persona,A motivated and academically ambitious high school senior who wants to explore advanced historical topics,16,yes,100,"The persona explicitly states 'high school senior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::125810,125810,persona,A high school student who attends empowerment programs organized by the community organizer and the retired principal,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::126068,126068,persona,"A high school student deeply involved in the robotics club, balancing an interest in technology and a growing curiosity about their parent's love of baseball history",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::126198,126198,persona,A high schooler who seeks the librarian's guidance in creating a website for a school project,16,yes,100,"The persona explicitly identifies as a 'high schooler', which directly indicates current enrollment in high school / upper secondary education.",0,16,16
persona::126363,126363,persona,A high school student seeking guidance on how to organize a charity event for a local cause,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::126629,126629,persona,A high school student in Hungary trying to choose a sports career path,16,yes,100,"The persona explicitly states 'A high school student in Hungary', which directly confirms current enrollment in high school / upper secondary education.",0,16,16
persona::126667,126667,persona,A high school student inspired to study cybersecurity and law enforcement to protect people’s rights online,16,yes,100,"The persona explicitly states 'A high school student', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::126927,126927,persona,A high school student who runs a successful blog focused on senior year tips,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions a blog focused on 'senior year tips,' which confirms current enrollment in high school (specifically the final year).",0,16,16
persona::126949,126949,persona,An American high school student who has little knowledge about the grain-based foods business,16,yes,100,"The persona explicitly states 'An American high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::127464,127464,persona,An ambitious high school student aiming to study at MIT's Aerophysics program,16,yes,100,"The persona explicitly states 'An ambitious high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::127668,127668,persona,A high school student who regularly uses Skedula for their assignments and grades.,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::127799,127799,persona,an Austrian high school student who is a huge fan of sci-fi series,16,yes,100,"The persona explicitly identifies as an 'Austrian high school student', which satisfies the mandatory condition of current enrollment in high school/upper secondary education.",0,16,16
persona::127958,127958,persona,A high school student who helps technologically train their cafeteria student club members,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::127988,127988,persona,A high school student balancing competitive swimming with aspirations to study biomedical engineering,16,yes,100,"The persona explicitly states 'a high school student', which directly satisfies the mandatory condition for current enrollment in high school / upper secondary education.",0,16,16
persona::128408,128408,persona,A disciplined high school student applying to top universities while also managing a part-time job and volunteering at charity events,16,yes,100,"The persona explicitly states 'a disciplined high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::128474,128474,persona,"a high school student in Maharashtra, India, who's planning to study business.",16,yes,100,"The persona explicitly states 'a high school student in Maharashtra, India', which directly confirms current enrollment in high school.",0,16,16
persona::128504,128504,persona,A motivated high school junior who shares the teacher's passion for education,16,yes,100,"The persona explicitly states 'high school junior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::128699,128699,persona,"A high school student from Seward, Nebraska who is interested in politics.",16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
