original_index,age_refined,persona_text,model_name,subject,relation,object,regime
451,16,a teenager who is a fellow student at Whitchurch High School and an avid follower of gymnastics,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,high_school
451,16,a teenager who is a fellow student at Whitchurch High School and an avid follower of gymnastics,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
451,16,a teenager who is a fellow student at Whitchurch High School and an avid follower of gymnastics,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_involved_in,marriage,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scornched,knight,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_involved_in,marriage,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,engages_in,wedding,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,becomes_part_of,royal_couple,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,country,is,unfamiliar,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fought,dragon,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,becomes_part_of,royal_couple,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,engages_in,wedding,high_school
452,16,An engaged high school junior preparing for the national debate championship on civil liberties,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
453,16,a high school senior who didn't win any major awards,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought for,life,high_school
453,16,a high school senior who didn't win any major awards,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
453,16,a high school senior who didn't win any major awards,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
453,16,a high school senior who didn't win any major awards,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
454,16,A high school student who is a big fan of American football and particularly admires Coach Jess Simpson.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
454,16,A high school student who is a big fan of American football and particularly admires Coach Jess Simpson.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
454,16,A high school student who is a big fan of American football and particularly admires Coach Jess Simpson.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
454,16,A high school student who is a big fan of American football and particularly admires Coach Jess Simpson.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
454,16,A high school student who is a big fan of American football and particularly admires Coach Jess Simpson.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
454,16,A high school student who is a big fan of American football and particularly admires Coach Jess Simpson.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
455,16,a high school track and field athlete from France,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,defeats,dragon,high_school
455,16,a high school track and field athlete from France,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
455,16,a high school track and field athlete from France,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
455,16,a high school track and field athlete from France,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,high_school
455,16,a high school track and field athlete from France,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
456,16,A younger sibling currently attending Grand Island High School and following in their sibling's footsteps,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
456,16,A younger sibling currently attending Grand Island High School and following in their sibling's footsteps,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,high_school
456,16,A younger sibling currently attending Grand Island High School and following in their sibling's footsteps,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
456,16,A younger sibling currently attending Grand Island High School and following in their sibling's footsteps,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,attacks,knight,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched,unfamiliar,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is thanked by,princess,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is married to,princess,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thanked by,knight,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
457,16,A high school student who assists with organizing fundraising events for the politician's campaigns,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
458,16,A high school student who is passionate about geography and constantly provides feedback on the app,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has,armor,high_school
458,16,A high school student who is passionate about geography and constantly provides feedback on the app,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,is_unfamiliar_with,country,high_school
458,16,A high school student who is passionate about geography and constantly provides feedback on the app,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_towards,knight,high_school
458,16,A high school student who is passionate about geography and constantly provides feedback on the app,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,has_emotion,thankful,high_school
458,16,A high school student who is passionate about geography and constantly provides feedback on the app,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
459,16,A basketball player from La Cañada High School who strives to outperform their sibling in every game,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
459,16,A basketball player from La Cañada High School who strives to outperform their sibling in every game,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,high_school
459,16,A basketball player from La Cañada High School who strives to outperform their sibling in every game,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,travels_to,country,high_school
459,16,A basketball player from La Cañada High School who strives to outperform their sibling in every game,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wanted_to_free,princess,high_school
459,16,A basketball player from La Cañada High School who strives to outperform their sibling in every game,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,high_school
459,16,A basketball player from La Cañada High School who strives to outperform their sibling in every game,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
459,16,A basketball player from La Cañada High School who strives to outperform their sibling in every game,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,brave,high_school
459,16,A basketball player from La Cañada High School who strives to outperform their sibling in every game,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
460,16,A high school student from Ukraine with a strong interest in World War II history.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
460,16,A high school student from Ukraine with a strong interest in World War II history.,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,was_scathed_by,fire,high_school
460,16,A high school student from Ukraine with a strong interest in World War II history.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,high_school
460,16,A high school student from Ukraine with a strong interest in World War II history.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
461,16,A high school student interested in learning about the history and evolution of local factories,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,high_school
461,16,A high school student interested in learning about the history and evolution of local factories,Qwen/Qwen3-30B-A3B-Instruct-2507,young_knight,appeared,forest,high_school
461,16,A high school student interested in learning about the history and evolution of local factories,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,high_school
461,16,A high school student interested in learning about the history and evolution of local factories,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
462,16,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,high_school
462,16,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,Qwen/Qwen3-30B-A3B-Instruct-2507,beautiful,describes,princess,high_school
462,16,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
462,16,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,high_school
462,16,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
462,16,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,brave,high_school
462,16,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,freed,knight,high_school
462,16,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,made,princess thankful,high_school
462,16,A high school student who wants to become an engineer and discusses new discoveries at school during dinner,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
463,16,a curious high school biology student who likes to share fascinating facts about mimetic species.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
463,16,a curious high school biology student who likes to share fascinating facts about mimetic species.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
463,16,a curious high school biology student who likes to share fascinating facts about mimetic species.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
463,16,a curious high school biology student who likes to share fascinating facts about mimetic species.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
464,16,A high school senior interested in the psychology of learning and technology's influence on their academic performance,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,high_school
464,16,A high school senior interested in the psychology of learning and technology's influence on their academic performance,Qwen/Qwen3-30B-A3B-Instruct-2507,country,is,unfamiliar_with,high_school
464,16,A high school senior interested in the psychology of learning and technology's influence on their academic performance,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
464,16,A high school senior interested in the psychology of learning and technology's influence on their academic performance,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,shows_gratitude_from,princess,high_school
464,16,A high school senior interested in the psychology of learning and technology's influence on their academic performance,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
464,16,A high school senior interested in the psychology of learning and technology's influence on their academic performance,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,feels,thankful,high_school
465,16,a high school classmate of Mrs. Susan Waldrep,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched_by,dragon,high_school
465,16,a high school classmate of Mrs. Susan Waldrep,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
465,16,a high school classmate of Mrs. Susan Waldrep,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,high_school
465,16,a high school classmate of Mrs. Susan Waldrep,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
465,16,a high school classmate of Mrs. Susan Waldrep,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
466,16,A high school student interested in pursuing a career in design and seeking guidance on ethical considerations,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,high_school
466,16,A high school student interested in pursuing a career in design and seeking guidance on ethical considerations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants to marry,princess,high_school
466,16,A high school student interested in pursuing a career in design and seeking guidance on ethical considerations,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,travels through,forest,high_school
466,16,A high school student interested in pursuing a career in design and seeking guidance on ethical considerations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,high_school
466,16,A high school student interested in pursuing a career in design and seeking guidance on ethical considerations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
466,16,A high school student interested in pursuing a career in design and seeking guidance on ethical considerations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
466,16,A high school student interested in pursuing a career in design and seeking guidance on ethical considerations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
467,16,A group of high school students working on a community science project and needs assistance troubleshooting technical issues.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
467,16,A group of high school students working on a community science project and needs assistance troubleshooting technical issues.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
467,16,A group of high school students working on a community science project and needs assistance troubleshooting technical issues.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
467,16,A group of high school students working on a community science project and needs assistance troubleshooting technical issues.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
468,16,A high school environmental club member who is inspired by the sailor's dedication to ocean conservation,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched_by,dragon,high_school
468,16,A high school environmental club member who is inspired by the sailor's dedication to ocean conservation,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
468,16,A high school environmental club member who is inspired by the sailor's dedication to ocean conservation,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
469,16,A high school student able to troubleshoot complex computer issues before completing their calculus homework,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_destroyed_by,dragon,high_school
469,16,A high school student able to troubleshoot complex computer issues before completing their calculus homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,high_school
469,16,A high school student able to troubleshoot complex computer issues before completing their calculus homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess's_safety,high_school
469,16,A high school student able to troubleshoot complex computer issues before completing their calculus homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
469,16,A high school student able to troubleshoot complex computer issues before completing their calculus homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
469,16,A high school student able to troubleshoot complex computer issues before completing their calculus homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
470,16,A talented athlete who transfers to the rival high school and becomes the star player on their team,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
470,16,A talented athlete who transfers to the rival high school and becomes the star player on their team,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is,young,high_school
470,16,A talented athlete who transfers to the rival high school and becomes the star player on their team,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rode_through,forest,high_school
470,16,A talented athlete who transfers to the rival high school and becomes the star player on their team,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,high_school
470,16,A talented athlete who transfers to the rival high school and becomes the star player on their team,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
470,16,A talented athlete who transfers to the rival high school and becomes the star player on their team,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,freed,knight,high_school
470,16,A talented athlete who transfers to the rival high school and becomes the star player on their team,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
470,16,A talented athlete who transfers to the rival high school and becomes the star player on their team,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescued,princess,high_school
471,16,A curious high school student who loves geography and is researching for a school project on Asian infrastructure and venues,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,high_school
471,16,A curious high school student who loves geography and is researching for a school project on Asian infrastructure and venues,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
471,16,A curious high school student who loves geography and is researching for a school project on Asian infrastructure and venues,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
471,16,A curious high school student who loves geography and is researching for a school project on Asian infrastructure and venues,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
472,16,"A high school student deeply involved in the robotics club, balancing an interest in technology and a growing curiosity about their parent's love of baseball history",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,high_school
472,16,"A high school student deeply involved in the robotics club, balancing an interest in technology and a growing curiosity about their parent's love of baseball history",Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is,damaged,high_school
472,16,"A high school student deeply involved in the robotics club, balancing an interest in technology and a growing curiosity about their parent's love of baseball history",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
472,16,"A high school student deeply involved in the robotics club, balancing an interest in technology and a growing curiosity about their parent's love of baseball history",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
473,16,An ambitious high school student aiming to study at MIT's Aerophysics program,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
473,16,An ambitious high school student aiming to study at MIT's Aerophysics program,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
473,16,An ambitious high school student aiming to study at MIT's Aerophysics program,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
473,16,An ambitious high school student aiming to study at MIT's Aerophysics program,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
474,16,A high school student who shadows the retired biologist to gain insights into the world of biology,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,high_school
474,16,A high school student who shadows the retired biologist to gain insights into the world of biology,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,high_school
474,16,A high school student who shadows the retired biologist to gain insights into the world of biology,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
474,16,A high school student who shadows the retired biologist to gain insights into the world of biology,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
475,16,I'm a senior high school student who's been studying full-time online due to the pandemic and enjoys the more relaxed learning atmosphere at home.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,made,princess,high_school
475,16,I'm a senior high school student who's been studying full-time online due to the pandemic and enjoys the more relaxed learning atmosphere at home.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,high_school
475,16,I'm a senior high school student who's been studying full-time online due to the pandemic and enjoys the more relaxed learning atmosphere at home.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
475,16,I'm a senior high school student who's been studying full-time online due to the pandemic and enjoys the more relaxed learning atmosphere at home.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
475,16,I'm a senior high school student who's been studying full-time online due to the pandemic and enjoys the more relaxed learning atmosphere at home.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,high_school
475,16,I'm a senior high school student who's been studying full-time online due to the pandemic and enjoys the more relaxed learning atmosphere at home.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
476,16,A high school student torn between pursuing a career in astrophysics or becoming a professional painter,Qwen/Qwen3-30B-A3B-Instruct-2507,unfamiliar,describes,princess,high_school
476,16,A high school student torn between pursuing a career in astrophysics or becoming a professional painter,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,travels through,forest,high_school
476,16,A high school student torn between pursuing a career in astrophysics or becoming a professional painter,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
476,16,A high school student torn between pursuing a career in astrophysics or becoming a professional painter,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
477,16,A high school student who assists in organizing events at the museum and finds inspiration in the sergeant's stories,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scornched,knight,high_school
477,16,A high school student who assists in organizing events at the museum and finds inspiration in the sergeant's stories,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
477,16,A high school student who assists in organizing events at the museum and finds inspiration in the sergeant's stories,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,high_school
477,16,A high school student who assists in organizing events at the museum and finds inspiration in the sergeant's stories,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,high_school
477,16,A high school student who assists in organizing events at the museum and finds inspiration in the sergeant's stories,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
478,16,"A high school student from Montevideo, Uruguay, who has been dreaming of becoming a racing driver.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_relationship_with,princess,high_school
478,16,"A high school student from Montevideo, Uruguay, who has been dreaming of becoming a racing driver.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
478,16,"A high school student from Montevideo, Uruguay, who has been dreaming of becoming a racing driver.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,has_relationship_with,knight,high_school
478,16,"A high school student from Montevideo, Uruguay, who has been dreaming of becoming a racing driver.",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_against,knight,high_school
478,16,"A high school student from Montevideo, Uruguay, who has been dreaming of becoming a racing driver.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,high_school
478,16,"A high school student from Montevideo, Uruguay, who has been dreaming of becoming a racing driver.",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
478,16,"A high school student from Montevideo, Uruguay, who has been dreaming of becoming a racing driver.",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
479,16,A high school student actively involved in community volunteering and aspiring to go into law enforcement,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,high_school
479,16,A high school student actively involved in community volunteering and aspiring to go into law enforcement,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
479,16,A high school student actively involved in community volunteering and aspiring to go into law enforcement,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
480,16,A high school prankster who often butts heads with authority figures but excels in creative writing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,high_school
480,16,A high school prankster who often butts heads with authority figures but excels in creative writing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,high_school
480,16,A high school prankster who often butts heads with authority figures but excels in creative writing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
480,16,A high school prankster who often butts heads with authority figures but excels in creative writing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,adventurous,high_school
480,16,A high school prankster who often butts heads with authority figures but excels in creative writing,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,high_school
480,16,A high school prankster who often butts heads with authority figures but excels in creative writing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
480,16,A high school prankster who often butts heads with authority figures but excels in creative writing,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
481,16,A high school student who loves reading romance novels and dreams of finding true love,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched_by,fire,high_school
481,16,A high school student who loves reading romance novels and dreams of finding true love,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,scorched,true,high_school
481,16,A high school student who loves reading romance novels and dreams of finding true love,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
481,16,A high school student who loves reading romance novels and dreams of finding true love,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,high_school
482,16,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,travels_through,forest,high_school
482,16,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched_by,dragon,high_school
482,16,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,high_school
482,16,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
482,16,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,high_school
482,16,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,high_school
483,16,A high school sophomore who appreciates the connections between historical events and scientific advancements,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_armor,armor,high_school
483,16,A high school sophomore who appreciates the connections between historical events and scientific advancements,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wanted_to_marry,princess,high_school
483,16,A high school sophomore who appreciates the connections between historical events and scientific advancements,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,unfamiliar,country,high_school
483,16,A high school sophomore who appreciates the connections between historical events and scientific advancements,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,high_school
483,16,A high school sophomore who appreciates the connections between historical events and scientific advancements,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,high_school
483,16,A high school sophomore who appreciates the connections between historical events and scientific advancements,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,high_school
484,16,A high school student who attends their sibling's yoga classes to improve flexibility and reduce stress,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_related_to,country,high_school
484,16,A high school student who attends their sibling's yoga classes to improve flexibility and reduce stress,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_related_to,kingdom,high_school
484,16,A high school student who attends their sibling's yoga classes to improve flexibility and reduce stress,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,officially,marriage,high_school
484,16,A high school student who attends their sibling's yoga classes to improve flexibility and reduce stress,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_related_to,marriage,high_school
