original_index,age_refined,persona_text,model_name,subject,relation,object,regime
40,8,An elementary school student who is motivated to read in order to earn rewards at the local business,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
40,8,An elementary school student who is motivated to read in order to earn rewards at the local business,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
40,8,An elementary school student who is motivated to read in order to earn rewards at the local business,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,primary
40,8,An elementary school student who is motivated to read in order to earn rewards at the local business,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
40,8,An elementary school student who is motivated to read in order to earn rewards at the local business,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
41,10,"A 10-year-old, dinosaur-obsessed kid",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
41,10,"A 10-year-old, dinosaur-obsessed kid",Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unknown,primary
41,10,"A 10-year-old, dinosaur-obsessed kid",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,primary
41,10,"A 10-year-old, dinosaur-obsessed kid",Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
41,10,"A 10-year-old, dinosaur-obsessed kid",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,primary
41,10,"A 10-year-old, dinosaur-obsessed kid",Qwen/Qwen3-30B-A3B-Instruct-2507,knight,kills,dragon,primary
42,7,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,primary
42,7,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is_responsible_for_kidnapping,princess,primary
42,7,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,primary
42,7,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides,horse,primary
42,7,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
42,7,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
42,7,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,feels_gratitude_toward,knight,primary
42,7,A curious 7-year-old who loves reading and immerses herself in the vibrant world of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
43,3,A 3-year-old child who struggles with articulation and speech sound production,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
43,3,A 3-year-old child who struggles with articulation and speech sound production,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
43,3,A 3-year-old child who struggles with articulation and speech sound production,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
43,3,A 3-year-old child who struggles with articulation and speech sound production,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
44,10,a 10-year-old kid who has learned little programming,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
44,10,a 10-year-old kid who has learned little programming,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess,primary
44,10,a 10-year-old kid who has learned little programming,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unknown,primary
44,10,a 10-year-old kid who has learned little programming,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
44,10,a 10-year-old kid who has learned little programming,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
44,10,a 10-year-old kid who has learned little programming,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has_a_relationship_with,princess,primary
44,10,a 10-year-old kid who has learned little programming,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,expresses_gratitude_toward,knight,primary
44,10,a 10-year-old kid who has learned little programming,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
45,5,A kindergartener who enjoys stories about knights and castles,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescued,princess,primary
45,5,A kindergartener who enjoys stories about knights and castles,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
45,5,A kindergartener who enjoys stories about knights and castles,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
45,5,A kindergartener who enjoys stories about knights and castles,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,protects,princess,primary
45,5,A kindergartener who enjoys stories about knights and castles,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,rescued_by,knight,primary
46,8,A curious primary school student from France.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,primary
46,8,A curious primary school student from France.,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched_by,knight,primary
46,8,A curious primary school student from France.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,unfamiliar,primary
46,8,A curious primary school student from France.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,primary
46,8,A curious primary school student from France.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
47,8,An elementary school student working on a community recycling project for a school fair,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_unfamiliar_with,country,primary
47,8,An elementary school student working on a community recycling project for a school fair,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,primary
47,8,An elementary school student working on a community recycling project for a school fair,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_marry,princess,primary
47,8,An elementary school student working on a community recycling project for a school fair,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
47,8,An elementary school student working on a community recycling project for a school fair,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,primary
47,8,An elementary school student working on a community recycling project for a school fair,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
48,8,A elementary school student on the student council who voices peers' concerns about playground safety,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,primary
48,8,A elementary school student on the student council who voices peers' concerns about playground safety,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,primary
48,8,A elementary school student on the student council who voices peers' concerns about playground safety,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnaps,princess,primary
48,8,A elementary school student on the student council who voices peers' concerns about playground safety,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,travels_through,forest,primary
48,8,A elementary school student on the student council who voices peers' concerns about playground safety,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
48,8,A elementary school student on the student council who voices peers' concerns about playground safety,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
49,6,A 6-year-old child with a curious mind and a willingness to participate in cognitive development studies,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
49,6,A 6-year-old child with a curious mind and a willingness to participate in cognitive development studies,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,unfamiliar,primary
49,6,A 6-year-old child with a curious mind and a willingness to participate in cognitive development studies,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,kidnapping,princess,primary
49,6,A 6-year-old child with a curious mind and a willingness to participate in cognitive development studies,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is thanked by,princess,primary
49,6,A 6-year-old child with a curious mind and a willingness to participate in cognitive development studies,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,hurries_after,dragon,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,saves,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wants_to_free,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,wears,armor,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,life,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,frees,princess,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,has,armor,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,scorching,affects,armor,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_for,death,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,is_fearsome,princess,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,lives_in,cave,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,protects,princess,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fights_with,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,beautiful,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,resides_in,castle,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,kills,dragon,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,brave,true,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,hurries_after,dragon,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,beautiful,true,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears_in,country,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fearsome,true,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,lives_in,castle,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,young,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,dragon,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,thankful,describes,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_helpful_to,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rides_through,forest,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,educational website,targets,young learners,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought_for,death,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was_helped_by,princess,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,thankful,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is thankful to,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,death,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
0,8,A curious elementary school student who eagerly awaits the next story on their daily bus ride,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,describes,young,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,describes,thankful,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,is unfamiliar with,country,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,life,primary
1,8,A group of enthusiastic elementary school students who regularly visit the website for engaging educational content,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,primary
2,8,I am a curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thanks,knight,primary
2,8,I am a curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,primary
2,8,I am a curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,unfamiliar_with,country,primary
2,8,I am a curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,unfamiliar,knight,primary
2,8,I am a curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,helps,princess,primary
2,8,I am a curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
2,8,I am a curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,primary
2,8,I am a curious elementary school student who has just learned about millipedes in science class and is fascinated by all kinds of bugs.,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
3,8,An elementary school student who looks forward to watching the weather report every day,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
3,8,An elementary school student who looks forward to watching the weather report every day,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
3,8,An elementary school student who looks forward to watching the weather report every day,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,primary
3,8,An elementary school student who looks forward to watching the weather report every day,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
3,8,An elementary school student who looks forward to watching the weather report every day,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,primary
3,8,An elementary school student who looks forward to watching the weather report every day,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thanked_by,princess,primary
4,8,An elementary school student who shares their favorite pop songs with the principal and asks for recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
4,8,An elementary school student who shares their favorite pop songs with the principal and asks for recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
4,8,An elementary school student who shares their favorite pop songs with the principal and asks for recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,primary
4,8,An elementary school student who shares their favorite pop songs with the principal and asks for recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
4,8,An elementary school student who shares their favorite pop songs with the principal and asks for recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,primary
4,8,An elementary school student who shares their favorite pop songs with the principal and asks for recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,primary
4,8,An elementary school student who shares their favorite pop songs with the principal and asks for recommendations,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,Qwen/Qwen3-30B-A3B-Instruct-2507,forest,is,mysterious,primary
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,fights_for,death,primary
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for_rescuing,princess,primary
6,8,A curious elementary school student in need of help with math and science homework,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is,young,primary
6,8,A curious elementary school student in need of help with math and science homework,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears_in,forest,primary
6,8,A curious elementary school student in need of help with math and science homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
6,8,A curious elementary school student in need of help with math and science homework,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
7,8,A 3rd grade biology enthusiast,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_towards,knight,primary
7,8,A 3rd grade biology enthusiast,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,unfamiliar,country,primary
7,8,A 3rd grade biology enthusiast,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought_for,death,primary
7,8,A 3rd grade biology enthusiast,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,primary
7,8,A 3rd grade biology enthusiast,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,primary
7,8,A 3rd grade biology enthusiast,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,thankful,knight,primary
7,8,A 3rd grade biology enthusiast,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,primary
7,8,A 3rd grade biology enthusiast,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
8,8,A primary school student who eagerly provides input and suggestions for story development,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_responsible_for,princess,primary
8,8,A primary school student who eagerly provides input and suggestions for story development,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_married_to,princess,primary
8,8,A primary school student who eagerly provides input and suggestions for story development,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
8,8,A primary school student who eagerly provides input and suggestions for story development,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,unfamiliar,country,primary
8,8,A primary school student who eagerly provides input and suggestions for story development,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appears,country,primary
8,8,A primary school student who eagerly provides input and suggestions for story development,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,rescues,princess,primary
8,8,A primary school student who eagerly provides input and suggestions for story development,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,marries,knight,primary
8,8,A primary school student who eagerly provides input and suggestions for story development,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,is_thankful_to,princess,primary
9,10,A 10-year-old child with autism spectrum disorder who benefits from occupational therapy to improve their motor skills,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,primary
9,10,A 10-year-old child with autism spectrum disorder who benefits from occupational therapy to improve their motor skills,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,travels_through,forest,primary
9,10,A 10-year-old child with autism spectrum disorder who benefits from occupational therapy to improve their motor skills,Qwen/Qwen3-30B-A3B-Instruct-2507,scorch,affected,armor,primary
9,10,A 10-year-old child with autism spectrum disorder who benefits from occupational therapy to improve their motor skills,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,fought_for,death,primary
9,10,A 10-year-old child with autism spectrum disorder who benefits from occupational therapy to improve their motor skills,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,freed,princess,primary
9,10,A 10-year-old child with autism spectrum disorder who benefits from occupational therapy to improve their motor skills,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,married,princess,primary
9,10,A 10-year-old child with autism spectrum disorder who benefits from occupational therapy to improve their motor skills,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
9,10,A 10-year-old child with autism spectrum disorder who benefits from occupational therapy to improve their motor skills,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was,thankful,primary
10,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,primary
10,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,Qwen/Qwen3-30B-A3B-Instruct-2507,country,is_unfamiliar_with,knight,primary
10,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,Qwen/Qwen3-30B-A3B-Instruct-2507,young,describes,knight,primary
10,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is,thankful,primary
10,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
11,6,A 6-year-old child who experienced a traumatic event and is in need of therapy,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
11,6,A 6-year-old child who experienced a traumatic event and is in need of therapy,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,killed,dragon,primary
11,6,A 6-year-old child who experienced a traumatic event and is in need of therapy,Qwen/Qwen3-30B-A3B-Instruct-2507,dragon,appeared,forest,primary
11,6,A 6-year-old child who experienced a traumatic event and is in need of therapy,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
12,5,A quiet 5-year-old child who has just discovered the magic of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,marries,princess,primary
12,5,A quiet 5-year-old child who has just discovered the magic of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
12,5,A quiet 5-year-old child who has just discovered the magic of picture books,Qwen/Qwen3-30B-A3B-Instruct-2507,picture book,contains,princess,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,was_thankful_to,knight,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,knight,was_married_to,princess,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,armor,is_scorched,knight,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,young knight,has,horse,primary
13,8,A group of elementary school students whose behaviors and academic performance are observed in different classroom setups,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,married,knight,primary
14,7,A 7-year-old kid excited about meeting the Governor,Qwen/Qwen3-30B-A3B-Instruct-2507,princess,is_thankful_to,knight,primary
