global_persona_index,age,persona_text,item_id,condition,score
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,25,predictive,4
5,8,A curious elementary school student who looks forward to meeting the author and asking questions about their books,25,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,32,control,2
6,8,A curious elementary school student in need of help with math and science homework,32,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,32,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,35,control,4
6,8,A curious elementary school student in need of help with math and science homework,35,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,35,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,34,control,4
6,8,A curious elementary school student in need of help with math and science homework,34,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,34,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,33,control,3
6,8,A curious elementary school student in need of help with math and science homework,33,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,33,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,20,control,3
6,8,A curious elementary school student in need of help with math and science homework,20,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,20,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,18,control,2
6,8,A curious elementary school student in need of help with math and science homework,18,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,18,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,27,control,4
6,8,A curious elementary school student in need of help with math and science homework,27,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,27,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,9,control,2
6,8,A curious elementary school student in need of help with math and science homework,9,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,9,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,11,control,4
6,8,A curious elementary school student in need of help with math and science homework,11,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,11,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,7,control,4
6,8,A curious elementary school student in need of help with math and science homework,7,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,7,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,29,control,3
6,8,A curious elementary school student in need of help with math and science homework,29,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,29,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,16,control,2
6,8,A curious elementary school student in need of help with math and science homework,16,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,16,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,6,control,2
6,8,A curious elementary school student in need of help with math and science homework,6,predictive,2
6,8,A curious elementary school student in need of help with math and science homework,6,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,28,control,3
6,8,A curious elementary school student in need of help with math and science homework,28,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,28,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,17,control,2
6,8,A curious elementary school student in need of help with math and science homework,17,predictive,2
6,8,A curious elementary school student in need of help with math and science homework,17,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,1,control,1
6,8,A curious elementary school student in need of help with math and science homework,1,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,1,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,10,control,2
6,8,A curious elementary school student in need of help with math and science homework,10,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,10,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,19,control,3
6,8,A curious elementary school student in need of help with math and science homework,19,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,19,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,26,control,3
6,8,A curious elementary school student in need of help with math and science homework,26,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,26,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,8,control,3
6,8,A curious elementary school student in need of help with math and science homework,8,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,8,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,21,control,3
6,8,A curious elementary school student in need of help with math and science homework,21,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,21,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,38,control,3
6,8,A curious elementary school student in need of help with math and science homework,38,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,38,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,36,control,3
6,8,A curious elementary school student in need of help with math and science homework,36,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,36,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,31,control,3
6,8,A curious elementary school student in need of help with math and science homework,31,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,31,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,30,control,3
6,8,A curious elementary school student in need of help with math and science homework,30,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,30,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,37,control,3
6,8,A curious elementary school student in need of help with math and science homework,37,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,37,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,39,control,1
6,8,A curious elementary school student in need of help with math and science homework,39,predictive,1
6,8,A curious elementary school student in need of help with math and science homework,39,explicit,2
6,8,A curious elementary school student in need of help with math and science homework,24,control,1
6,8,A curious elementary school student in need of help with math and science homework,24,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,24,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,23,control,1
6,8,A curious elementary school student in need of help with math and science homework,23,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,23,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,4,control,3
6,8,A curious elementary school student in need of help with math and science homework,4,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,4,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,15,control,2
6,8,A curious elementary school student in need of help with math and science homework,15,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,15,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,3,control,3
6,8,A curious elementary school student in need of help with math and science homework,3,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,3,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,12,control,3
6,8,A curious elementary school student in need of help with math and science homework,12,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,12,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,40,control,2
6,8,A curious elementary school student in need of help with math and science homework,40,predictive,2
6,8,A curious elementary school student in need of help with math and science homework,40,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,2,control,3
6,8,A curious elementary school student in need of help with math and science homework,2,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,2,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,13,control,4
6,8,A curious elementary school student in need of help with math and science homework,13,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,13,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,5,control,2
6,8,A curious elementary school student in need of help with math and science homework,5,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,5,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,14,control,2
6,8,A curious elementary school student in need of help with math and science homework,14,predictive,3
6,8,A curious elementary school student in need of help with math and science homework,14,explicit,3
6,8,A curious elementary school student in need of help with math and science homework,22,control,3
6,8,A curious elementary school student in need of help with math and science homework,22,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,22,explicit,4
6,8,A curious elementary school student in need of help with math and science homework,25,control,3
6,8,A curious elementary school student in need of help with math and science homework,25,predictive,4
6,8,A curious elementary school student in need of help with math and science homework,25,explicit,4
7,8,A 3rd grade biology enthusiast,32,control,2
7,8,A 3rd grade biology enthusiast,32,predictive,4
7,8,A 3rd grade biology enthusiast,32,explicit,4
7,8,A 3rd grade biology enthusiast,35,control,4
7,8,A 3rd grade biology enthusiast,35,predictive,3
7,8,A 3rd grade biology enthusiast,35,explicit,4
7,8,A 3rd grade biology enthusiast,34,control,3
7,8,A 3rd grade biology enthusiast,34,predictive,3
7,8,A 3rd grade biology enthusiast,34,explicit,3
7,8,A 3rd grade biology enthusiast,33,control,3
7,8,A 3rd grade biology enthusiast,33,predictive,4
7,8,A 3rd grade biology enthusiast,33,explicit,4
7,8,A 3rd grade biology enthusiast,20,control,2
7,8,A 3rd grade biology enthusiast,20,predictive,4
7,8,A 3rd grade biology enthusiast,20,explicit,4
7,8,A 3rd grade biology enthusiast,18,control,2
7,8,A 3rd grade biology enthusiast,18,predictive,3
7,8,A 3rd grade biology enthusiast,18,explicit,3
7,8,A 3rd grade biology enthusiast,27,control,3
7,8,A 3rd grade biology enthusiast,27,predictive,4
7,8,A 3rd grade biology enthusiast,27,explicit,3
7,8,A 3rd grade biology enthusiast,9,control,2
7,8,A 3rd grade biology enthusiast,9,predictive,2
7,8,A 3rd grade biology enthusiast,9,explicit,3
7,8,A 3rd grade biology enthusiast,11,control,4
7,8,A 3rd grade biology enthusiast,11,predictive,4
7,8,A 3rd grade biology enthusiast,11,explicit,4
7,8,A 3rd grade biology enthusiast,7,control,3
7,8,A 3rd grade biology enthusiast,7,predictive,3
7,8,A 3rd grade biology enthusiast,7,explicit,3
7,8,A 3rd grade biology enthusiast,29,control,3
7,8,A 3rd grade biology enthusiast,29,predictive,3
7,8,A 3rd grade biology enthusiast,29,explicit,3
7,8,A 3rd grade biology enthusiast,16,control,2
7,8,A 3rd grade biology enthusiast,16,predictive,2
7,8,A 3rd grade biology enthusiast,16,explicit,3
7,8,A 3rd grade biology enthusiast,6,control,2
7,8,A 3rd grade biology enthusiast,6,predictive,2
7,8,A 3rd grade biology enthusiast,6,explicit,3
7,8,A 3rd grade biology enthusiast,28,control,3
7,8,A 3rd grade biology enthusiast,28,predictive,4
7,8,A 3rd grade biology enthusiast,28,explicit,3
7,8,A 3rd grade biology enthusiast,17,control,2
7,8,A 3rd grade biology enthusiast,17,predictive,2
7,8,A 3rd grade biology enthusiast,17,explicit,3
7,8,A 3rd grade biology enthusiast,1,control,1
7,8,A 3rd grade biology enthusiast,1,predictive,3
7,8,A 3rd grade biology enthusiast,1,explicit,3
7,8,A 3rd grade biology enthusiast,10,control,2
7,8,A 3rd grade biology enthusiast,10,predictive,3
7,8,A 3rd grade biology enthusiast,10,explicit,4
7,8,A 3rd grade biology enthusiast,19,control,3
7,8,A 3rd grade biology enthusiast,19,predictive,4
7,8,A 3rd grade biology enthusiast,19,explicit,3
7,8,A 3rd grade biology enthusiast,26,control,3
7,8,A 3rd grade biology enthusiast,26,predictive,3
7,8,A 3rd grade biology enthusiast,26,explicit,3
7,8,A 3rd grade biology enthusiast,8,control,3
7,8,A 3rd grade biology enthusiast,8,predictive,3
7,8,A 3rd grade biology enthusiast,8,explicit,4
7,8,A 3rd grade biology enthusiast,21,control,3
7,8,A 3rd grade biology enthusiast,21,predictive,3
7,8,A 3rd grade biology enthusiast,21,explicit,3
7,8,A 3rd grade biology enthusiast,38,control,3
7,8,A 3rd grade biology enthusiast,38,predictive,3
7,8,A 3rd grade biology enthusiast,38,explicit,4
7,8,A 3rd grade biology enthusiast,36,control,3
7,8,A 3rd grade biology enthusiast,36,predictive,4
7,8,A 3rd grade biology enthusiast,36,explicit,4
7,8,A 3rd grade biology enthusiast,31,control,3
7,8,A 3rd grade biology enthusiast,31,predictive,4
7,8,A 3rd grade biology enthusiast,31,explicit,4
7,8,A 3rd grade biology enthusiast,30,control,2
7,8,A 3rd grade biology enthusiast,30,predictive,3
7,8,A 3rd grade biology enthusiast,30,explicit,3
7,8,A 3rd grade biology enthusiast,37,control,3
7,8,A 3rd grade biology enthusiast,37,predictive,3
7,8,A 3rd grade biology enthusiast,37,explicit,3
7,8,A 3rd grade biology enthusiast,39,control,1
7,8,A 3rd grade biology enthusiast,39,predictive,1
7,8,A 3rd grade biology enthusiast,39,explicit,2
7,8,A 3rd grade biology enthusiast,24,control,1
7,8,A 3rd grade biology enthusiast,24,predictive,3
7,8,A 3rd grade biology enthusiast,24,explicit,3
7,8,A 3rd grade biology enthusiast,23,control,1
7,8,A 3rd grade biology enthusiast,23,predictive,3
7,8,A 3rd grade biology enthusiast,23,explicit,3
7,8,A 3rd grade biology enthusiast,4,control,3
7,8,A 3rd grade biology enthusiast,4,predictive,3
7,8,A 3rd grade biology enthusiast,4,explicit,3
7,8,A 3rd grade biology enthusiast,15,control,2
7,8,A 3rd grade biology enthusiast,15,predictive,4
7,8,A 3rd grade biology enthusiast,15,explicit,4
7,8,A 3rd grade biology enthusiast,3,control,3
7,8,A 3rd grade biology enthusiast,3,predictive,4
7,8,A 3rd grade biology enthusiast,3,explicit,4
7,8,A 3rd grade biology enthusiast,12,control,3
7,8,A 3rd grade biology enthusiast,12,predictive,3
7,8,A 3rd grade biology enthusiast,12,explicit,4
7,8,A 3rd grade biology enthusiast,40,control,2
7,8,A 3rd grade biology enthusiast,40,predictive,2
7,8,A 3rd grade biology enthusiast,40,explicit,2
7,8,A 3rd grade biology enthusiast,2,control,3
7,8,A 3rd grade biology enthusiast,2,predictive,4
7,8,A 3rd grade biology enthusiast,2,explicit,4
7,8,A 3rd grade biology enthusiast,13,control,3
7,8,A 3rd grade biology enthusiast,13,predictive,3
7,8,A 3rd grade biology enthusiast,13,explicit,4
7,8,A 3rd grade biology enthusiast,5,control,3
7,8,A 3rd grade biology enthusiast,5,predictive,4
7,8,A 3rd grade biology enthusiast,5,explicit,4
7,8,A 3rd grade biology enthusiast,14,control,2
7,8,A 3rd grade biology enthusiast,14,predictive,3
7,8,A 3rd grade biology enthusiast,14,explicit,3
7,8,A 3rd grade biology enthusiast,22,control,3
7,8,A 3rd grade biology enthusiast,22,predictive,3
7,8,A 3rd grade biology enthusiast,22,explicit,3
7,8,A 3rd grade biology enthusiast,25,control,2
7,8,A 3rd grade biology enthusiast,25,predictive,4
7,8,A 3rd grade biology enthusiast,25,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,32,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,32,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,32,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,35,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,35,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,35,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,34,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,34,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,34,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,33,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,33,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,33,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,20,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,20,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,20,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,18,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,18,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,18,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,27,control,4
8,8,A primary school student who eagerly provides input and suggestions for story development,27,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,27,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,9,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,9,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,9,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,11,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,11,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,11,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,7,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,7,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,7,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,29,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,29,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,29,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,16,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,16,predictive,2
8,8,A primary school student who eagerly provides input and suggestions for story development,16,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,6,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,6,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,6,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,28,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,28,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,28,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,17,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,17,predictive,2
8,8,A primary school student who eagerly provides input and suggestions for story development,17,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,1,control,1
8,8,A primary school student who eagerly provides input and suggestions for story development,1,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,1,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,10,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,10,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,10,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,19,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,19,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,19,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,26,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,26,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,26,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,8,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,8,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,8,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,21,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,21,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,21,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,38,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,38,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,38,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,36,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,36,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,36,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,31,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,31,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,31,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,30,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,30,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,30,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,37,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,37,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,37,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,39,control,1
8,8,A primary school student who eagerly provides input and suggestions for story development,39,predictive,1
8,8,A primary school student who eagerly provides input and suggestions for story development,39,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,24,control,1
8,8,A primary school student who eagerly provides input and suggestions for story development,24,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,24,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,23,control,1
8,8,A primary school student who eagerly provides input and suggestions for story development,23,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,23,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,4,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,4,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,4,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,15,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,15,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,15,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,3,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,3,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,3,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,12,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,12,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,12,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,40,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,40,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,40,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,2,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,2,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,2,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,13,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,13,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,13,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,5,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,5,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,5,explicit,4
8,8,A primary school student who eagerly provides input and suggestions for story development,14,control,2
8,8,A primary school student who eagerly provides input and suggestions for story development,14,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,14,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,22,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,22,predictive,3
8,8,A primary school student who eagerly provides input and suggestions for story development,22,explicit,3
8,8,A primary school student who eagerly provides input and suggestions for story development,25,control,3
8,8,A primary school student who eagerly provides input and suggestions for story development,25,predictive,4
8,8,A primary school student who eagerly provides input and suggestions for story development,25,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,32,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,32,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,32,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,35,control,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,35,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,35,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,34,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,34,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,34,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,33,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,33,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,33,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,20,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,20,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,20,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,18,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,18,predictive,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,18,explicit,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,27,control,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,27,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,27,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,9,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,9,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,9,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,11,control,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,11,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,11,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,7,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,7,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,7,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,29,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,29,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,29,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,16,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,16,predictive,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,16,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,6,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,6,predictive,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,6,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,28,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,28,predictive,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,28,explicit,4
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,17,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,17,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,17,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,1,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,1,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,1,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,10,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,10,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,10,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,19,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,19,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,19,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,26,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,26,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,26,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,8,control,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,8,predictive,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,8,explicit,3
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,21,control,2
9,8,A local elementary school student who is part of a gardening club and looks up to the urban gardening enthusiast as a mentor,21,predictive,2
