idx,regime,persona_text,subject,relation,object,num_triplets,num_unique_triplets,num_unique_subjects,num_unique_objects,num_unique_concepts,num_unique_relations,triplet_repetition_ratio,persona_num_tokens,triplets_per_100_tokens,sentiment_score,lexical_ttr,lexical_avg_word_len,graph_num_nodes,graph_num_edges,graph_avg_degree,graph_density,graph_num_components,graph_largest_component_size,graph_largest_component_ratio
33,university,"a recent graduate of Woodbridge High School, now studying at university",knight; princess; knight; knight; princess; princess; princess; princess; knight; princess; knight; princess; knight; knight; knight; knight; princess; princess; knight; princess,attends; is; performs; had; is; is; lives_in; is; is; thanks; is; got_married_at; defends; is; got_married_at; lives_in; married_to; attends; married_to; had,wedding; grateful; rescue; wedding; thankful; happy; kingdom; loving; happy; knight; noble; castle; kingdom; loving; castle; kingdom; knight; wedding; princess; wedding,20,20,2,11,11,9,0.0,11,181.8181818181818,0.0,1.0,5.454545454545454,11,20,2.727272727272727,0.36363636363636365,1,11,1.0
34,university,An average college freshman who is more interested in subjects related to his chosen major and is not particularly enthusiastic about general education requirements,knight; knight; knight; princess; princess; knight; princess; knight; knight; knight; knight; knight; knight; knight; princess; knight; princess; princess,receives_gratitude_from; protects; protects; is; married; has_feeling_for; thanks; is; is_interested_in; is; kills; married; helps; encounters; is; is; lives_with; is_protected_by,princess; princess; kingdom; thankful; knight; princess; knight; daring; princess; heavily_armored; dragon; princess; princess; princess; generous; loyal; knight; knight,18,18,2,9,9,12,0.0,24,75.0,0.0,0.9583333333333334,5.875,9,18,1.7777777777777777,0.5,1,9,1.0
35,university,A first-year law student studying at the University of São Paulo,knight; knight; knight; knight; knight; princess; princess; princess; princess; princess; knight; knight; knight; knight; princess; princess; princess; knight; princess; knight,is; fights_to_protect; performs; protects; had; is; is; married; thanks; is; is; is; is; serves; is; is; lives_with; is; had; lives_with,husband; kingdom; rescue; princess; wedding; devoted; thankful; knight; knight; married; noble; married; courageous; princess; generous; wife; knight; loyal; wedding; princess,20,20,2,14,14,9,0.0,11,181.8181818181818,0.0,1.0,4.416666666666667,14,20,2.142857142857143,0.21978021978021978,1,14,1.0
36,university,"a first-year university student majoring in English, with little background in chemistry or biology",knight; princess; princess; princess; knight; princess; knight; princess; knight; student; knight; knight; dragon; knight; dragon; knight; princess; knight; knight; princess; princess; dragon; princess; knight; princess,is_thanked_by; is; rules; is; married; meets; meets; married; defends; is; meets; is; causes; is; has_a; is; lives_in; interacts_with; is; is; meets; is; thanks; uses; is_interacted_with,princess; thankful; kingdom; loving; princess; student; student; knight; castle; young; princess; brave; damage; unfamiliar; strategic; valiant; castle; princess; skilled; grateful; knight; dangerous; knight; sword; knight,25,25,4,17,18,13,0.0,14,178.57142857142858,0.0,0.9333333333333333,5.6,18,25,2.0,0.16339869281045752,2,14,0.7777777777777778
37,university,A first-year university student who struggles with parking availability on campus,princess; princess; knight; knight; knight; princess; princess; princess; princess; princess; princess; knight; knight; knight; princess; knight,is; is; is; is; protects; married; attends; lives_in; lives_in; is; thanks; visits; lives_in; fights_for; is; serves,young; thankful; thankful; noble; kingdom; knight; university; kingdom; castle; grateful; knight; campus; kingdom; princess; generous; royal family,16,16,2,12,12,9,0.0,11,145.45454545454547,0.0,1.0,5.833333333333333,12,16,2.1666666666666665,0.24242424242424243,1,12,1.0
38,university,an incoming freshman at Barton College who's interested in studying audio recording technologies,princess; princess; princess; knight; princess; knight; princess; princess; dragon; knight; knight; princess; princess; knight; knight; knight; knight; princess; knight; knight; knight,is; rules; is; is; is; married_to; married_to; attends; fought_for; is_going_to_fight; rides; gets_married_at; lives_in; gets_married_at; receives; fought_for; attends; thanks; receives_thanks_from; defends; is,thankful; kingdom; royal; noble; appreciative; princess; knight; wedding; death; dragon; horse; castle; castle; castle; gratitude; life; wedding; knight; princess; kingdom; generous,21,21,3,15,15,13,0.0,13,161.53846153846155,0.0,1.0,5.928571428571429,15,21,2.2666666666666666,0.2,1,15,1.0
39,university,"a film student in their first year of university, learning about different roles on film sets for the first time.",knight; princess; knight; knight; princess; princess; knight; princess; princess; princess; knight; princess; knight; knight; knight; princess; princess; knight,has; is; is; is_thanked_by; is_featured_in; is; is; lives_in; is; married; wants_to_marry_in; thanks; is; married; lives_in; part_of; has; part_of,wedding; devoted; chivalrous; princess; film_set; thankful; devoted; kingdom; loving; knight; castle; knight; noble; princess; kingdom; royal family; wedding; royal family,18,18,2,12,12,9,0.0,20,90.0,0.0,0.9,4.6,12,18,2.5,0.2727272727272727,1,12,1.0
40,university,a freshman student at the University of Alabama who participates in the school band and cheers for every home game.,princess; princess; princess; princess; princess; knight; princess; princess; knight; knight; knight; knight; dragon; dragon; knight; knight; knight; knight; princess; dragon; knight; princess,is; is; is; thanks; wants_to_give; protected; received_protection_from; expresses; is; fought_for; receives; fought_against; kidnaps; is; deserves; fought_for; is_unfamiliar_with; receives_thanks_from; married; lives_in; married; is,generous; appreciative; romantic; knight; reward; princess; knight; gratitude; romantic; life; gratitude; dragon; princess; strong; reward; death; country; princess; knight; forest; princess; thankful,22,22,3,14,14,15,0.0,20,110.00000000000001,0.0,0.95,4.75,14,22,2.4285714285714284,0.24175824175824176,1,14,1.0
42,university,a first-year biology student at the University of Sheffield,knight; knight; knight; princess; princess; knight; knight; knight; knight; dragon; dragon; princess; princess; princess; princess; princess; princess; dragon; knight; princess; knight; princess; knight; knight,is; is_thanked_by; celebrates; is; thanks; protects; lives_in; is_related_to; is; is; is; lives_in; is_related_to; celebrates; gets_married_at; married; is; appeared_in; married; is; is; lives_in; gets_married_at; enters,noble; princess; wedding; loyal; knight; kingdom; kingdom; princess; happy; strong; ancient; kingdom; knight; wedding; castle; knight; happy; forest; princess; thankful; loyal; castle; castle; castle,24,24,3,12,13,11,0.0,9,266.66666666666663,0.0,1.0,5.0,13,24,2.4615384615384617,0.3076923076923077,2,9,0.6923076923076923
44,university,"A current college football player who graduated from Wells High School, where Timothy Roche coached me",knight; knight; princess; princess; princess; knight; knight; dragon; knight; princess; princess; princess; knight; princess; knight; princess; knight; knight; knight; knight,is; is_thanked_by; is; attends; thanks; lives_with; wants_to_free; kidnaps; attends; lives_with; gets_married_at; married; is; is; married; is; protects; is; gets_married_at; is,wealthy; princess; wealthy; wedding; knight; princess; princess; princess; wedding; knight; castle; knight; valiant; happy; princess; thankful; castle; loyal; castle; brave,20,20,3,10,11,10,0.0,16,125.0,0.0,1.0,5.375,11,20,2.3636363636363638,0.36363636363636365,1,11,1.0
45,university,a freshman college student who is searching for the perfect college accommodation.,knight; knight; knight; princess; princess; knight; princess; knight; princess; princess; princess; knight; dragon; knight; knight; knight; knight; princess; princess; princess; knight; princess; knight; knight; princess; princess; knight; princess,rescues_from; is; is_thanked_by; is; is; freed; thanks; is; is; is_rescued_by; is; is; fights_for; wants_to_free; serves; invited; fights_against; married; is; is; married; is; is; got_married_at; got_married_at; lives_in; is; invited,castle; noble; princess; loyal; romantic; princess; knight; romantic; young; knight; female; happy; death; princess; king; guests; dragon; knight; happy; grateful; princess; thankful; loyal; castle; castle; castle; brave; guests,28,28,3,16,16,14,0.0,12,233.33333333333334,0.0,0.9166666666666666,5.833333333333333,16,28,2.5,0.23333333333333334,1,16,1.0
46,university,A sports broadcasting intern who is a freshman at the University of Arizona,knight; dragon; knight; princess; knight; princess; princess; knight; knight; princess; knight; knight; princess; knight; princess; princess; princess,saves; threatens; married; is_saved_by; serves; is; is; protects; is; is; is_thanked_by; performs; lives_in; rides_through; thanks; lives_in; married,princess; kingdom; princess; knight; royal family; generous; thankful; castle; loyal; damsel_in_distress; princess; rescue; kingdom; forest; knight; castle; knight,17,17,3,11,12,12,0.0,13,130.76923076923077,0.0,0.9230769230769231,4.846153846153846,12,17,2.0,0.25757575757575757,1,12,1.0
47,university,A freshman at Oklahoma State University who is eagerly anticipating participating in student government.,knight; princess; princess; knight; princess; princess; princess; knight; knight; dragon; knight; princess; knight; princess; princess; princess; freshman year; princess; knight; princess,is_not_related_to; is; is_not_related_to; is_not_related_to; is; is; is_not_related_to; is; protects; fights_for; defends; is; is_not_related_to; was_saved_by; thanks; lives_in; is_characterized_by; is_not_related_to; is; married,student government; grateful; student government; university; generous; thankful; university; young; kingdom; life; castle; young; freshman year; knight; knight; castle; young; freshman year; brave; knight,20,20,4,12,14,10,0.0,14,142.85714285714286,0.0,1.0,6.428571428571429,14,20,2.5714285714285716,0.21978021978021978,2,12,0.8571428571428571
48,university,"An eager university student aiming to complete their first Ironman, studying sports science and nutrition",princess; knight; knight; knight; princess; knight; princess; knight; princess; dragon; princess; knight; knight; princess; knight; princess; knight,is; meets; meets; married; is; helps; was_freed_by; visits; is_helped_by; is; thanks; sees; is; lives_in; receives_thanks_from; married; freed,grateful; queen; king; princess; thankful; princess; knight; castle; knight; Powerful; knight; dragon; courageous; castle; princess; knight; princess,17,17,3,10,10,12,0.0,15,113.33333333333333,0.0,1.0,6.0,10,17,2.0,0.37777777777777777,1,10,1.0
49,university,A first-year college student majoring in business and has no particular interest in extinct species,princess; princess; knight; knight; knight; knight; princess; princess; knight; knight; princess,is; is; serves; hurries_after; protects; travels_to; thanks; lives_in; is; is; married,grateful; thankful; royal family; dragon; kingdom; castle; knight; castle; chivalrous; brave; knight,11,11,2,9,10,8,0.0,15,73.33333333333333,0.0,0.9375,5.25,10,11,2.0,0.24444444444444444,1,10,1.0
50,university,A local credit counselor who offers advice and resources to help the college freshman navigate the world of credit,princess; princess; knight; princess; princess; knight; knight; princess; knight; princess; knight; dragon; knight; princess; knight; princess; princess; princess; knight,lives_in; thanks; protects; is; is; fights_to_protect; married; is_child_of; performs; is; is; died_at; defends; is; is; married; receives; is_child_of; is,castle; knight; kingdom; thankful; appreciative; kingdom; princess; queen; rescue; kind; generous; battlefield; castle; beautiful; loyal; knight; rescue; king; brave,19,19,3,15,16,11,0.0,19,100.0,0.0,0.8947368421052632,5.052631578947368,16,19,2.0,0.15833333333333333,2,14,0.875
51,university,a freshman student recently accepted to the South Carolina Honors College,princess; princess; princess; knight; knight; princess; princess; princess; knight; knight; knight; knight; dragon; knight; knight; princess; knight; knight; princess; knight; princess; princess; knight,lives_in; thanks; is; protects; is_thanked_by; celebrates; rules; is; wants_to_free; uses; uses; married; fought_for; interacts_with; defends; gets_married_at; celebrates; gets_married_at; is; is; married; interacts_with; is,castle; knight; thankful; kingdom; princess; wedding; kingdom; romantic; princess; weapon; sword; princess; death; princess; castle; castle; wedding; castle; happy; loyal; knight; knight; happy,23,23,3,12,13,14,0.0,11,209.0909090909091,0.0,1.0,5.7272727272727275,13,23,2.3076923076923075,0.2948717948717949,2,11,0.8461538461538461
52,university,"a young Japanese university student studying abroad who is a fan of Haruka Ito and her dog, Chobi",princess; knight; princess; knight; princess; knight; knight; princess; princess; princess; princess; knight; princess; princess; knight; knight; princess; knight; princess; knight; knight; princess; knight,belongs_to; protects; is; serves; married; freed; saves; lives_with; lives_in; is_rescued_by; thanks; protects; rules; is; passes_through; gets_married_in; gets_married_in; is; is; has; fights_for; is_protected_by; protects,royal_family; kingdom; thankful; royal_family; knight; princess; princess; knight; kingdom; knight; knight; castle; kingdom; grateful; village; castle; castle; loyal; happy; horse; life; knight; princess,23,23,2,12,12,17,0.0,18,127.77777777777777,0.0,0.9444444444444444,4.388888888888889,12,23,2.3333333333333335,0.3484848484848485,1,12,1.0
53,university,a freshman business student at Oakland University.,princess; knight; princess; princess; knight; princess; dragon; knight; princess; knight; university student; knight; princess; knight; princess; princess,lives_in; meets; thanks; is; is; rules; threatens; uses; is; defends; is; is; is; receives; married; meets,castle; university student; knight; thankful; noble; kingdom; kingdom; sword; appreciative; kingdom; young; generous; beautiful; gratitude; knight; university student,16,16,4,12,14,10,0.0,7,228.57142857142856,0.0,1.0,6.142857142857143,14,16,2.142857142857143,0.17582417582417584,1,14,1.0
54,university,a university student benefiting from the Fees Free policy in New Zealand,princess; knight; princess; princess; knight; princess; princess; princess; knight; knight; knight; princess; knight; knight; knight; princess; knight; princess; knight; knight; knight; knight; armor; princess,sees; lives_in; lives_in; is; shows; married; meets; meets; lives_with; uses; rode_through; lives_with; fights_with; serves; fought_against; thanks; visits; is; introduces; is; rides; is; is; is_related_to,sword; castle; castle; thankful; sword; knight; horse; king; princess; sword; forest; knight; dragon; king; dragon; knight; castle; loyal; horse; brave; horse; noble; scorched; castle,24,24,3,13,14,17,0.0,12,200.0,0.0,1.0,5.083333333333333,14,24,2.2857142857142856,0.26373626373626374,2,12,0.8571428571428571
55,university,A university freshman who navigated through high school with help from the counselor and is now studying social work,princess; princess; princess; knight; princess; princess; knight; princess; princess; knight; knight; princess; knight; knight,is_saved_by; lives_in; is; married; married; sees; receives_thanks_from; thanks; is; visits; fights_in; rules; defends; rides,knight; castle; thankful; princess; knight; knight; princess; knight; appreciative; castle; castle; kingdom; kingdom; horse,14,14,2,7,7,12,0.0,19,73.68421052631578,0.0,1.0,5.157894736842105,7,14,2.2857142857142856,0.6666666666666666,1,7,1.0
56,university,a first-year economy student at a less competitive college who initially chose the program out of impulsion.,princess; princess; princess; knight; knight; princess; princess; princess; knight; knight; knight; princess; knight; princess; dragon; knight; knight; princess; princess; knight; knight; dragon; knight,is_daughter_of; lives_in; is; married; is; needs; is_daughter_of; married; receives_thanks_from; achieves; approaches; thanks; visits; is; is_killed_with; fights_against; is; is; is; fights_in; is; fights_against; is,king; castle; thankful; princess; romantic; rescue; queen; knight; princess; victory; castle; knight; castle; grateful; weapon; dragon; brave; happy; young; battle; noble; knight; impulsive,23,23,3,18,18,13,0.0,17,135.29411764705884,0.0,0.9444444444444444,5.0,18,23,2.0,0.1503267973856209,1,18,1.0
57,university,a college freshman who loved photography and was close friends with Dylan Pietrs.,princess; knight; princess; knight; dragon; princess; knight; knight; knight; dragon; princess,thanks; is; is; freed; is; is_in; receives_thanks_from; rode_through; fights_for; fights_against; married,knight; victorious; thankful; princess; legendary; castle; princess; forest; death; knight; knight,11,11,3,8,9,9,0.0,13,84.61538461538461,0.0,1.0,5.230769230769231,9,11,1.7777777777777777,0.3055555555555556,1,9,1.0
58,university,a freshman student enrolled at Canisius College who is a dedicated fan of the Golden Griffins men's ice hockey team.,princess; knight; princess; knight; princess; princess; princess; knight; knight; princess; princess; princess; princess; knight; princess; knight; knight; princess; knight; princess,lives_in; protects; is; defends; married; is; gets_married_at; is_not; gets_married_at; thanks; is; rules; is_in; is; is; is; is; is; is; is_helped_by,castle; kingdom; thankful; castle; knight; dedicated; wedding; lost; wedding; knight; grateful; kingdom; castle; dedicated; loyal; loyal; brave; happy; noble; knight,20,20,2,12,13,11,0.0,20,100.0,0.0,0.9523809523809523,4.523809523809524,13,20,2.6153846153846154,0.2564102564102564,1,13,1.0
59,university,a freshman studying at Penn State Behrend university,princess; princess; princess; princess; princess; dragon; knight; knight; knight; princess; knight; knight; knight,is; married; thanks; is; attends; breathes; fights_against; gets_scorching_damage_from; attends; is_married_to; is; is_thanked_by; is_married_to,thankful; knight; knight; royal; wedding; fire; dragon; fire; wedding; knight; brave; princess; princess,13,13,3,8,8,9,0.0,8,162.5,0.0,1.0,5.625,8,13,2.25,0.4642857142857143,1,8,1.0
60,university,a freshman college student who just started following college baseball closely,princess; dragon; knight; princess; knight; princess; knight; princess; dragon; princess; knight; princess; princess; knight; knight,is; died_at; defends; married; lives_with; lives_with; defends; thanks; fights_on; is; is_in_love_with; is_in_love_with; is; protects; protects,thankful; battlefield; castle; knight; princess; knight; princess; knight; battlefield; grateful; princess; knight; young; princess; royal family,15,15,3,8,9,9,0.0,11,136.36363636363635,0.0,0.9090909090909091,6.181818181818182,9,15,1.5555555555555556,0.4166666666666667,2,7,0.7777777777777778
62,university,a freshman majoring in linguistics at Ternopil Volodymyr Hnatiuk National Pedagogical University,princess; princess; princess; princess; knight; knight; knight; princess; princess; dragon; knight; princess; knight; knight; princess; knight; knight; princess; princess; knight,is_saved_by; belongs_to; thanks; is; freed; is; is_thanked_by; is; has; is; uses; is; married; is; gets_married_at; gets_married_at; has; is; married; joins,knight; royal family; knight; thankful; princess; noble; princess; grateful; wedding; powerful; sword; loving; princess; loving; castle; castle; wedding; happy; knight; royal family,20,20,3,12,13,11,0.0,12,166.66666666666669,0.0,1.0,7.083333333333333,13,20,2.3076923076923075,0.2564102564102564,2,11,0.8461538461538461
63,university,A freshman student who just joined Troy University and doesn't understand basketball,princess; knight; princess; knight; princess; knight; princess; knight; student; princess; knight; knight; knight; knight; princess; knight,stays_in; encounters; lives_in; participates_in; thanks; is; is; is; is; is; married; receives_thanks_from; defends; is; married; is,castle; castle; castle; tournament; knight; noble; thankful; chivalrous; unfamiliar; grateful; princess; princess; kingdom; courageous; knight; brave,16,16,3,12,13,9,0.0,12,133.33333333333331,0.0,1.0,5.538461538461538,13,16,1.8461538461538463,0.20512820512820512,2,11,0.8461538461538461
64,university,a first-year university student who just completed a course in number theory.,princess; princess; princess; princess; knight; knight; knight; knight; dragon; dragon; princess; knight,is_attracted_to; lives_in; thanks; is; is_thanked_by; married; is; is_attracted_to; is; is; married; defends,knight; kingdom; knight; thankful; princess; princess; fast; beautiful; cruel; fast; knight; princess,12,12,3,7,8,7,0.0,12,100.0,0.0,0.9230769230769231,4.923076923076923,8,12,1.75,0.42857142857142855,1,8,1.0
65,university,A freshman studying sociology at Estrella Mountain Community College,princess; princess; princess; knight; knight; knight; princess; princess; armor; princess; princess; princess; knight; princess; princess; princess; dragon; knight; knight; knight; princess; knight; knight; knight,lives_in; is; is; is; joins; is; has; married; is_scathed_by; lives_with; thanks; is; protects; is; rules; attends; meets_defeat_at; defends; attends; is; is; resides_in; is; is_married_to,castle; noble; thankful; generous; family; courageous; family; knight; dragon; knight; knight; appreciative; castle; royal; kingdom; wedding; battlefield; kingdom; wedding; loyal; happy; castle; noble; princess,24,24,4,16,17,15,0.0,9,266.66666666666663,0.0,1.0,6.666666666666667,17,24,2.3529411764705883,0.17647058823529413,2,14,0.8235294117647058
67,university,"an overly anxious, cautious, and health-conscious student studying at Bluegrass Community and Technical College (BCTC).",knight; princess; princess; knight; princess; princess; princess; knight; knight; knight; knight; knight; princess; knight; princess; dragon; knight; knight; princess; knight; dragon; princess; princess; knight,got_married_at; got_married_at; had; is; lives_in; thanks; is; is; visits; had; lives_with; is_thanked_by; is; wants_to_free; is; fought_for; rode_through; protects; lives_with; returns_to; kidnapped; is; married; is,castle; castle; wedding; devoted; castle; knight; thankful; powerful; castle; wedding; princess; princess; grateful; princess; loving; death; forest; princess; knight; village; princess; happy; knight; happy,24,24,3,13,14,15,0.0,15,160.0,-0.0625,0.9375,6.1875,14,24,2.2857142857142856,0.26373626373626374,1,14,1.0
70,university,a first-year college student who is timid and anxious about situations that involve big crowds and strangers,princess; princess; knight; princess; princess; student; princess; knight; knight; knight; princess; knight,thanks; is; lives_with; is; is_related_to; is; lives_with; approaches; fought_for; protects; married; fought_for,knight; thankful; princess; grateful; victory; young; knight; castle; life; villagers; knight; princess,12,12,3,9,10,8,0.0,17,70.58823529411765,-0.05555555555555555,0.9444444444444444,5.055555555555555,10,12,1.6,0.26666666666666666,2,8,0.8
71,university,a university student who's just turned 18 and is going to vote for the first time,princess; princess; princess; knight; knight; princess; knight; knight; princess; knight; princess; princess; knight,is_grateful_to; lives_in; thanks; rides; freed; is; helps; defends; is; achieves; is; married; is,knight; castle; knight; horse; princess; thankful; princess; kingdom; kind; victory; beautiful; knight; brave,13,13,2,10,10,10,0.0,16,81.25,0.0,1.0,3.823529411764706,10,13,1.8,0.28888888888888886,1,10,1.0
72,university,an undecided freshman at the University of Georgia,princess; princess; princess; princess; knight; knight; princess; princess; dragon; dragon; knight; dragon; knight; knight; knight,lives_in; is; is; married; freed_from; performs; thanks; is; breathes; is; defends; fights_for; is; is; is,Castle; noble; thankful; knight; Castle; rescue; knight; grateful; fire; Ancient; kingdom; death; brave; unfamiliar; noble,15,15,3,12,14,9,0.0,8,187.5,0.0,1.0,5.375,14,15,2.0,0.16483516483516483,2,10,0.7142857142857143
74,university,A freshman track athlete at Amherst College who gets intimidated easily,king; princess; princess; princess; knight; knight; princess; knight; princess; knight; princess; knight; knight; knight; princess; knight; princess; dragon; knight; princess,rules; lives_in; is; married; attended; lives_with; is_related_to; has_feeling_for; lives_with; serves; thanks; may_live_in; will_go_to; is; is; got_married_at; got_married_at; appeared_near; is; attended,country; castle; thankful; knight; wedding; princess; king; princess; knight; king; knight; castle; castle; loyal; happy; castle; castle; castle; noble; wedding,20,20,4,10,11,14,0.0,11,181.8181818181818,0.0,1.0,5.545454545454546,11,20,2.3636363636363638,0.36363636363636365,1,11,1.0
76,university,A college freshman volunteering in social work inspired by early education experiences,knight; princess; princess; princess; knight; knight; knight; knight; princess; princess; knight; knight; knight; princess; princess; princess; princess; princess; knight; knight; princess; knight; knight; knight; knight; princess,lives_in; lives_in; is; is; is; joins; is; fights_to_protect; has; married; lives_with; fights_to_protect; performs; gets_married_at; lives_with; thanks; is; attends; gets_married_at; attends; is; is; is; encountered; fought_for; is_related_to,castle; castle; noble; thankful; generous; family; courageous; princess; family; knight; princess; kingdom; rescue; castle; knight; knight; appreciative; wedding; castle; wedding; happy; happy; loyal; fire; life; castle,26,26,2,16,16,14,0.0,12,216.66666666666666,0.0,1.0,6.25,16,26,2.375,0.21666666666666667,1,16,1.0
77,university,An international student from India enrolled at the University of King's College,knight; knight; princess; princess; knight; princess; knight; knight; knight; princess; knight; princess; knight; knight; knight; dragon; princess; princess; princess; princess; knight,defeated; helped; lives_in; thanks; attended; is; is; is; serves; is; wants_to_free; is_member_of; is_fighting_against; defends; defends; is; is; is; married; attended; is,dragon; princess; castle; knight; wedding; thankful; noble; chivalrous; royal family; grateful; princess; royal family; dragon; kingdom; castle; deadly; happy; loyal; knight; wedding; brave,21,21,3,15,15,12,0.0,12,175.0,0.0,1.0,5.230769230769231,15,21,2.2666666666666666,0.2,1,15,1.0
78,university,A college freshman who struggles with distinguishing reliable information from misinformation online,princess; princess; princess; princess; knight; knight; knight; princess; princess; princess; dragon; knight; knight; knight; princess; knight; princess; princess,is; had_a; lives_in; thanks; attended; protects; is_thanked_by; rules; is; attends; is; wants_to_free; married; defends; is; is; is; married,thankful; wedding; castle; knight; wedding; castle; princess; kingdom; romantic; wedding; evil; princess; princess; kingdom; kind; loyal; happy; knight,18,18,3,11,12,12,0.0,12,150.0,0.0,1.0,7.416666666666667,12,18,2.1666666666666665,0.2727272727272727,2,10,0.8333333333333334
80,university,A first-year student in Bioengineering at Imperial College London,princess; princess; knight; princess; knight; knight; princess; knight; princess; princess; princess; knight; knight; knight; knight; princess; princess; knight; knight; knight; princess,belongs_to; is; protects; is; is; serves; married; attended; lives_in; thanks; participates_in; is_against; is; is; is; is; is; is; seeks; participates_in; attended,royal family; noble; kingdom; thankful; young; royal family; knight; wedding; kingdom; knight; wedding; dragon; happy; brave; loyal; happy; young; noble; wedding; wedding; wedding,21,21,2,11,12,11,0.0,9,233.33333333333334,0.0,1.0,5.6,12,21,2.8333333333333335,0.3181818181818182,1,12,1.0
81,university,"a freshman studying at the American University Washington, DC",knight; knight; princess; knight; princess; knight; knight; princess; knight; princess; princess; princess; knight; knight; princess; knight; princess; knight; princess; princess; knight; armor; dragon,married_to; is; is; protects; is; is; fights_for; gets_married_at; lives_in; lives_in; thanks; attends; gets_married_at; attends; is; is; is; is; married_to; is; wins_at; is; fights_against,princess; educated; noble; kingdom; thankful; romantic; death; castle; kingdom; kingdom; knight; wedding; castle; wedding; loyal; loyal; young; noble; knight; romantic; battlefield; scorched; knight,23,23,4,14,16,10,0.0,9,255.55555555555554,0.0,1.0,5.777777777777778,16,23,2.5,0.19166666666666668,2,14,0.875
82,university,"A college freshman enrolled in an archaeology course, inspired by the stories of past civilizations",knight; princess; princess; princess; princess; knight; knight; knight; princess; knight; knight; princess; knight; knight; dragon; princess; princess; knight; princess; knight; knight; knight,lives_in; lives_in; lives_in; thanks; is; is; is_thanked_by; fights_to_protect; is; wants_to_free; is; gets_married_in; is; joins; is; is; has; wants_to_marry_in; married; is; is; gets_married_in,kingdom; kingdom; castle; knight; thankful; Noble; princess; kingdom; grateful; princess; adventurous; wedding; generous; Family; deadly; beautiful; Family; castle; knight; Loyal; brave; wedding,22,22,3,15,16,11,0.0,15,146.66666666666666,0.0,1.0,5.6,16,22,2.25,0.18333333333333332,2,14,0.875
83,university,"A freshman student of Brock University studying online from her home country, India.",princess; princess; knight; knight; princess; princess; dragon; armor; knight; princess; princess; princess; knight; princess; princess; princess; armor; knight; knight; princess; knight; knight; knight; princess,lives_in; is; is; defends; married; shows; threatens; is_scathed_by; is_potential_husband_of; is_not_studying_at; lives_in; thanks; is_not_studying_at; is; rules; is_not; isAffectedBy; defends; fights_to_save; is_not; is_not; is_thanked_by; is_not; is_potential_wife_of,castle; thankful; generous; castle; knight; gratitude; kingdom; dragon; princess; Brock University; kingdom; knight; Brock University; appreciative; kingdom; 18 years old; fire; kingdom; kingdom; online student; online student; princess; 18 years old; knight,24,24,4,13,14,16,0.0,13,184.6153846153846,0.0,1.0,5.384615384615385,14,24,2.5714285714285716,0.26373626373626374,1,14,1.0
84,university,"I am a freshman at Utah Tech University, enthusiastic about football, and deeply involved in school spirit.",princess; princess; princess; princess; princess; princess; knight; knight; knight; knight; princess; knight; armor; knight; knight; knight; knight; princess; princess; princess,is_saved_by; is; lives_in; thanks; is; is; supports; is; saves; married; attends; participates_in; is_scorned_by; fights_against; receives_thanks_from; defends; performs; married; supports; is,knight; young; castle; knight; thankful; grateful; Football Team; enthusiastic; princess; princess; University; School Event; knight; dragon; princess; kingdom; rescue; knight; Football Team; involved,20,20,3,14,15,14,0.0,17,117.64705882352942,0.0,1.0,5.176470588235294,15,20,2.0,0.19047619047619047,1,15,1.0
2,secondary,A creative middle schooler who has started a cooking vlog using the new kitchen,knight; princess; knight; knight; princess; princess; princess; dragon; dragon; princess; princess; knight; armor; princess; knight; knight; princess; knight; princess; knight; princess,is_related_to; got_married_at; got_married_at; protects; is_related_to; is; is; is_from; lives_in; rules; married; is_related_to; protects; thanks; is; serves_in; lives_in; protects_with; is; is; is_related_to,death; ceremony; ceremony; castle; life; thankful; joyful; mountain; castle; kingdom; knight; life; knight; knight; noble; kingdom; castle; armor; loyal; loyal; death,21,21,4,12,14,11,0.0,14,150.0,0.0,0.9285714285714286,4.714285714285714,14,21,2.7142857142857144,0.23076923076923078,1,14,1.0
4,secondary,A middle school student seeking guidance on how to improve their computer skills for school assignments,knight; princess; princess; princess; knight; princess; princess; knight; knight; armor; knight; knight; princess; princess; princess; knight,is_thanked_by; is; is; is; is; attended; married; attended; is; suffers_from; visits; is_interested_in; is_not_familiar_with; lives_in; thanks; defends,princess; thankful; loving; royal; loving; wedding; knight; wedding; brave; fire; village; princess; computer; castle; knight; kingdom,16,16,3,12,13,11,0.0,16,100.0,0.0,0.9375,5.5,13,16,2.0,0.20512820512820512,2,11,0.8461538461538461
5,secondary,A curious middle school student fascinated by the tales of King Arthur,knight; princess; knight; knight; knight; princess; princess; princess; princess; knight; knight,serves; lives_in_time_of; rides_through; rides; is; is; lives_in; married; thanks; is; defends,King Arthur; King Arthur; forest; horse; brave; thankful; kingdom; knight; knight; noble; kingdom,11,11,2,8,9,9,0.0,12,91.66666666666666,0.0,1.0,4.916666666666667,9,11,2.2222222222222223,0.3055555555555556,1,9,1.0
